DateTime,NelsonWeir_Discharge,BigelowLower_Discharge,BigelowUpper_Discharge,HF001_Precipitation,HF001_AirTemperature,HF001_SolarRadiation,HF001_RelativeHumidity,HF001_WindDirection,HF001_WindSpeed,HF155_SWE,Shaler_SWE,LittleProspectHill_SWE,Hemlock_SWE,Shaler_SnowDepth,LittleProspectHill_SnowDepth,Hemlock_SnowDepth,HF006_SoilMoisture_trenched,HF006_SoilMoisture_control,HF001_SoilTemperature_10cm
2011-07-20,0.0,0.56,0.51,0.0,23.0,23.0,70.0,192.0,1.5,0.0,,,6.442586613198132,,,,,,22.3
2011-07-21,0.0,0.47,0.51,0.0,25.9,19.9,80.0,208.0,1.8,0.0,,,6.442586613198132,,,,,,22.8
2011-07-22,0.0,0.37,0.41,0.0,28.3,26.4,59.0,255.0,1.2,0.0,,,6.442586613198132,,,,,,23.6
2011-07-23,0.0,0.56,0.66,6.9,24.8,20.3,70.0,256.0,0.9,0.0,,,6.442586613198132,,,,,,23.5
2011-07-24,0.0,0.41,0.52,0.3,23.1,15.6,73.0,41.0,0.9,0.0,,,6.442586613198132,,,,,,23.3
2011-07-25,0.0,0.8,1.42,13.2,17.5,5.3,83.0,129.0,1.4,0.0,,,6.442586613198132,,,,,,22.0
2011-07-26,0.0,1.66,1.1,1.8,18.6,15.5,87.0,204.0,1.0,0.0,,,6.442586613198132,,,,,,21.6
2011-07-27,0.0,1.45,0.75,0.3,19.4,22.5,75.0,343.0,0.8,0.0,,,6.442586613198132,,,,,,21.7
2011-07-28,0.0,0.88,0.53,0.0,20.8,23.6,70.0,179.0,0.9,0.0,,,6.442586613198132,,,,,,21.9
2011-07-29,0.0,0.87,0.77,8.6,20.8,4.4,89.0,180.0,1.7,0.0,,,6.442586613198132,,,,,,21.7
2011-07-30,0.0,1.43,1.08,0.0,22.2,24.4,73.0,319.0,1.1,0.0,,,6.442586613198132,,,,,,22.3
2011-07-31,0.0,1.0,0.52,0.0,21.8,23.4,70.0,327.0,0.8,0.0,,,6.442586613198132,,,,,,22.4
2011-08-01,0.0,0.86,0.59,6.3,21.4,14.4,82.0,246.0,0.7,0.0,,,6.442586613198132,,,,,,22.3
2011-08-02,0.0,0.82,0.58,0.3,20.6,20.7,72.0,300.0,0.9,0.0,,,6.442586613198132,,,,,,22.0
2011-08-03,0.0,0.56,0.41,0.0,19.4,21.5,72.0,73.0,0.8,0.0,,,6.442586613198132,,,,,,21.8
2011-08-04,0.0,0.46,0.4,0.0,20.3,17.2,77.0,74.0,1.1,0.0,,,6.442586613198132,,,,,,21.9
2011-08-05,0.0,0.38,0.39,0.0,20.9,17.4,79.0,179.0,1.2,0.0,,,6.442586613198132,,,,,,22.0
2011-08-06,0.0,0.33,0.39,2.3,21.8,13.4,84.0,203.0,1.5,0.0,,,6.442586613198132,,,,,,22.4
2011-08-07,0.0,1.06,1.21,11.4,22.6,14.6,86.0,202.0,1.2,0.0,,,6.442586613198132,,,,,,22.6
2011-08-08,0.0,1.8,1.21,5.3,22.5,21.3,79.0,345.0,1.0,0.0,,,6.442586613198132,,,,,,23.4
2011-08-09,0.0,1.82,0.95,18.0,20.3,13.1,82.0,114.0,1.7,0.0,,,6.442586613198132,,,,,,22.7
2011-08-10,0.0,5.71,2.38,0.3,20.3,19.5,82.0,27.0,1.1,0.0,,,6.442586613198132,,,,,,22.6
2011-08-11,0.0,2.54,0.69,0.0,18.3,22.0,66.0,270.0,1.1,0.0,,,6.442586613198132,,,,,,22.4
2011-08-12,0.0,1.21,0.48,0.0,18.0,20.8,72.0,330.0,0.9,0.0,,,6.442586613198132,,,,,,21.5
2011-08-13,0.0,0.81,0.4,0.0,20.3,19.9,70.0,196.0,0.9,0.0,,,6.442586613198132,,,,,,21.5
2011-08-14,0.0,0.7,0.5,2.8,18.0,4.6,89.0,136.0,1.4,0.0,,,6.442586613198132,,,,,,21.3
2011-08-15,4.67,11.89,8.49,45.7,16.7,2.9,93.0,75.0,1.9,0.0,,,6.442586613198132,,,,,,20.3
2011-08-16,13.06,22.29,4.38,1.5,15.9,10.7,89.0,330.0,0.9,0.0,,,6.442586613198132,,,,,,20.0
2011-08-17,5.52,6.36,1.34,0.3,19.6,23.5,74.0,319.0,0.9,0.0,,,6.442586613198132,,,,,,20.4
2011-08-18,2.48,2.73,0.85,0.0,21.5,20.2,77.0,204.0,1.2,0.0,,,6.442586613198132,,,,,,21.2
2011-08-19,1.27,1.58,0.71,0.0,21.6,19.2,80.0,197.0,1.1,0.0,,,6.442586613198132,,,,,,21.9
2011-08-20,0.68,1.06,0.58,0.0,21.3,21.7,76.0,198.0,0.7,0.0,,,6.442586613198132,,,,,,22.2
2011-08-21,1.18,1.33,1.67,18.8,20.7,13.6,86.0,190.0,1.6,0.0,,,6.442586613198132,,,,,,22.1
2011-08-22,5.91,6.9,2.72,4.6,17.8,22.9,73.0,269.0,1.2,0.0,,,6.442586613198132,,,,,,22.0
2011-08-23,2.3,3.37,0.87,0.0,15.8,21.1,74.0,301.0,0.9,0.0,,,6.442586613198132,,,,,,21.3
2011-08-24,1.04,1.66,0.63,0.0,18.9,20.6,71.0,186.0,1.9,0.0,,,6.442586613198132,,,,,,21.1
2011-08-25,2.3,2.07,1.23,20.3,20.2,4.8,91.0,198.0,2.1,0.0,,,6.442586613198132,,,,,,21.1
2011-08-26,7.53,6.66,2.06,0.3,20.8,20.0,81.0,287.0,0.7,0.0,,,6.442586613198132,,,,,,21.5
2011-08-27,7.37,5.43,2.55,21.6,20.2,10.0,89.0,97.0,1.2,0.0,,,6.442586613198132,,,,,,21.7
2011-08-28,114.23,199.39,82.18,111.0,19.1,1.4,90.0,136.0,3.8,0.0,,,6.442586613198132,,,,,,21.3
2011-08-29,81.66,54.45,7.33,0.0,16.2,22.7,72.0,268.0,1.2,0.0,,,6.442586613198132,,,,,,20.8
2011-08-30,38.8,15.54,2.95,0.3,17.6,21.3,72.0,2.0,0.8,0.0,,,6.442586613198132,,,,,,20.7
2011-08-31,15.32,8.26,2.09,0.0,19.4,19.4,76.0,32.0,0.9,0.0,,,6.442586613198132,,,,,,20.9
2011-09-01,8.07,5.77,1.85,0.0,18.9,15.9,73.0,104.0,1.7,0.0,,,6.442586613198132,,,,,,21.3
2011-09-02,5.36,4.42,1.59,0.0,18.1,19.8,71.0,117.0,1.2,0.0,,,6.442586613198132,,,,,,21.3
2011-09-03,4.19,3.6,1.45,0.0,20.5,17.4,82.0,212.0,1.2,0.0,,,6.442586613198132,,,,,,21.5
2011-09-04,3.85,3.32,1.52,0.0,21.6,8.5,89.0,198.0,1.4,0.0,,,6.442586613198132,,,,,,21.8
2011-09-05,3.39,3.34,1.45,0.0,21.2,9.8,83.0,196.0,1.8,0.0,,,6.442586613198132,,,,,,22.0
2011-09-06,15.24,15.21,5.24,26.9,15.0,6.7,90.0,51.0,1.0,0.0,,,6.442586613198132,,,,,,21.0
2011-09-07,50.81,78.92,27.71,44.2,13.5,4.3,94.0,78.0,2.2,0.0,,,6.442586613198132,,,,,,19.3
2011-09-08,71.55,112.6,30.15,29.2,15.9,9.2,91.0,71.0,1.1,0.0,,,6.442586613198132,,,,,,18.8
2011-09-09,49.97,49.54,7.52,0.0,18.7,18.5,75.0,346.0,1.0,0.0,,,6.442586613198132,,,,,,19.7
2011-09-10,26.99,22.67,4.37,0.0,16.8,15.4,76.0,42.0,1.0,0.0,,,6.442586613198132,,,,,,19.7
2011-09-11,16.9,15.27,3.51,0.0,14.9,13.0,76.0,166.0,1.1,0.0,,,6.442586613198132,,,,,,19.2
2011-09-12,12.3,12.41,3.14,0.0,18.5,18.1,81.0,231.0,1.1,0.0,,,6.442586613198132,,,,,,19.5
2011-09-13,9.47,10.26,2.82,0.0,20.5,18.3,79.0,204.0,1.5,0.0,,,6.442586613198132,,,,,,20.1
2011-09-14,7.62,8.7,2.65,0.0,20.1,12.8,83.0,215.0,1.0,0.0,,,6.442586613198132,,,,,,20.4
2011-09-15,7.19,8.94,2.95,5.1,15.0,3.9,91.0,269.0,1.2,0.0,,,6.442586613198132,,,,,,20.2
2011-09-16,6.9,9.39,2.82,0.3,8.7,20.6,70.0,305.0,1.2,0.0,,,6.442586613198132,,,,,,18.4
2011-09-17,5.14,7.1,2.29,0.0,9.9,17.1,69.0,69.0,0.9,0.0,,,6.442586613198132,,,,,,17.4
2011-09-18,4.19,6.14,2.15,0.0,11.0,17.9,71.0,69.0,1.4,0.0,,,6.442586613198132,,,,,,17.4
2011-09-19,3.52,5.44,2.08,0.0,11.4,19.2,73.0,112.0,1.2,0.0,,,6.442586613198132,,,,,,16.9
2011-09-20,4.85,6.86,2.7,5.8,13.5,2.7,93.0,214.0,1.2,0.0,,,6.442586613198132,,,,,,16.8
2011-09-21,5.35,7.47,2.56,0.5,17.4,15.5,84.0,192.0,1.0,0.0,,,6.442586613198132,,,,,,17.5
2011-09-22,11.85,12.87,5.77,19.0,19.3,6.2,93.0,172.0,1.0,0.0,,,6.442586613198132,,,,,,18.6
2011-09-23,35.1,46.12,25.49,52.1,19.6,5.6,92.0,115.0,1.2,0.0,,,6.442586613198132,,,,,,19.3
2011-09-24,59.25,89.41,18.17,1.5,20.6,7.0,92.0,184.0,0.9,0.0,,,6.442586613198132,,,,,,19.7
2011-09-25,37.47,32.02,6.74,0.0,19.9,9.2,88.0,17.0,0.6,0.0,,,6.442586613198132,,,,,,20.0
2011-09-26,21.81,19.86,4.89,0.0,20.2,15.8,82.0,35.0,0.7,0.0,,,6.442586613198132,,,,,,20.0
2011-09-27,14.37,14.69,4.08,0.3,19.9,12.8,82.0,86.0,1.2,0.0,,,6.442586613198132,,,,,,20.0
2011-09-28,10.88,12.06,3.69,3.0,17.9,14.9,80.0,98.0,2.2,0.0,,,6.442586613198132,,,,,,20.1
2011-09-29,24.76,28.0,10.96,20.6,16.4,3.1,94.0,128.0,1.7,0.0,,,6.442586613198132,,,,,,19.4
2011-09-30,22.73,27.76,7.07,5.6,16.0,13.7,82.0,188.0,1.6,0.0,,,6.442586613198132,,,,,,18.9
2011-10-01,26.19,27.14,9.34,10.2,12.2,2.6,94.0,343.0,1.2,0.0,,,6.442586613198132,,,,,,18.6
2011-10-02,25.58,29.69,7.22,0.3,12.4,4.1,94.0,77.0,1.6,0.0,,,6.442586613198132,,,,,,17.7
2011-10-03,19.02,20.81,5.6,1.8,11.4,7.5,86.0,122.0,1.1,0.0,,,6.442586613198132,,,,,,17.4
2011-10-04,24.34,28.55,10.85,18.0,11.0,4.3,94.0,335.0,1.0,0.0,,,6.442586613198132,,,,,,16.8
2011-10-05,24.38,34.47,8.42,0.0,10.4,12.7,72.0,316.0,1.4,0.0,,,6.442586613198132,,,,,,16.4
2011-10-06,17.83,20.15,5.3,0.0,7.4,16.1,57.0,343.0,1.2,0.0,,,6.442586613198132,,,,,,15.1
2011-10-07,13.72,15.01,4.4,0.0,9.0,15.5,61.0,319.0,0.8,0.0,,,6.442586613198132,,,,,,14.6
2011-10-08,11.19,12.79,3.99,0.0,15.1,15.4,70.0,295.0,0.6,0.0,,,6.442586613198132,,,,,,15.0
2011-10-09,9.21,11.26,3.69,0.0,18.4,16.1,67.0,298.0,0.7,0.0,,,6.442586613198132,,,,,,15.7
2011-10-10,7.76,9.98,3.52,0.0,18.8,15.4,68.0,315.0,0.8,0.0,,,6.442586613198132,,,,,,16.2
2011-10-11,6.6,9.05,3.36,0.0,14.4,14.4,65.0,85.0,1.1,0.0,,,6.442586613198132,,,,,,16.3
2011-10-12,5.93,8.41,3.36,0.8,11.0,10.1,80.0,82.0,1.8,0.0,,,6.442586613198132,,,,,,15.9
2011-10-13,8.0,10.85,4.18,6.1,13.1,6.0,93.0,72.0,2.0,0.0,,,6.442586613198132,,,,,,15.9
2011-10-14,28.57,44.13,22.59,39.4,15.1,2.1,94.0,119.0,2.6,0.0,,,6.442586613198132,,,,,,16.2
2011-10-15,41.03,63.86,13.87,1.8,11.0,9.4,72.0,225.0,2.8,0.0,,,6.442586613198132,,,,,,15.9
2011-10-16,28.78,27.12,6.92,0.5,11.8,11.5,56.0,242.0,2.5,0.0,,,6.442586613198132,,,,,,15.0
2011-10-17,20.61,18.41,5.43,0.3,11.4,13.7,59.0,239.0,1.9,0.0,,,6.442586613198132,,,,,,14.8
2011-10-18,15.28,14.83,4.74,0.0,10.1,6.6,62.0,251.0,1.3,0.0,,,6.442586613198132,,,,,,14.2
2011-10-19,16.83,17.94,7.24,19.6,10.4,2.1,86.0,74.0,3.4,0.0,,,6.442586613198132,,,,,,13.9
2011-10-20,24.23,33.02,10.29,3.0,12.7,8.4,80.0,127.0,3.8,0.0,,,6.442586613198132,,,,,,14.1
2011-10-21,18.14,21.55,6.08,0.0,9.9,8.1,70.0,232.0,1.6,0.0,,,6.442586613198132,,,,,,13.9
2011-10-22,14.58,16.32,5.16,0.0,8.2,6.1,77.0,274.0,0.9,0.0,,,6.442586613198132,,,,,,13.7
2011-10-23,12.18,14.03,4.72,0.0,5.4,7.2,79.0,5.0,0.7,0.0,,,6.442586613198132,,,,,,12.8
2011-10-24,10.7,13.07,4.51,4.6,8.0,6.5,81.0,196.0,1.3,0.0,,,6.442586613198132,,,,,,12.3
2011-10-25,11.12,14.3,4.93,0.3,7.3,12.5,73.0,274.0,1.5,0.0,,,6.442586613198132,,,,,,12.3
2011-10-26,9.72,12.71,4.46,1.3,5.0,1.9,89.0,86.0,0.5,0.0,,,6.442586613198132,,,,,,11.6
2011-10-27,16.16,20.21,7.85,25.9,2.1,1.0,94.0,39.0,0.8,6.41,4.5138319752845035,6.1930171885395024,11.851801742721916,,,,,,11.2
2011-10-28,20.06,27.19,7.67,0.0,0.2,11.2,84.0,318.0,0.5,5.3,3.2968397974052728,4.7918732260724255,10.915104583007189,,,,,,10.2
2011-10-29,19.0,23.68,6.55,26.2,-0.6,1.7,88.0,42.0,1.5,17.79,16.9907427719202,20.557898533472226,21.455057308085507,,,,,,9.4
2011-10-30,19.54,22.66,6.06,17.0,0.1,7.0,87.0,322.0,1.6,53.75,56.41690377780946,65.94991374997318,51.80066979758243,,,,,,8.9
2011-10-31,19.04,20.24,6.13,0.0,1.9,9.2,77.0,118.0,0.9,49.96,52.26158814342903,61.16582760785586,48.60239751351142,,,,,,8.4
2011-11-01,18.66,21.2,6.72,0.0,3.0,10.3,78.0,75.0,1.4,46.96,48.972420095106784,57.37895203362052,46.070783568336495,,,,,,8.0
2011-11-02,18.53,22.67,7.38,0.0,4.1,11.1,74.0,141.0,0.8,44.18,45.92445770366151,53.869780668162434,43.724821312474376,,,,,,7.7
2011-11-03,20.73,27.35,9.51,0.0,6.1,7.8,79.0,203.0,0.9,43.31,44.970598969648066,52.77158675163419,42.99065326837365,,,,,,7.3
2011-11-04,25.31,37.51,11.2,0.0,3.8,9.1,63.0,342.0,1.4,35.89,36.835389996797716,43.405381164692116,36.72912811064097,,,,,,7.0
2011-11-05,23.75,32.31,8.38,0.0,1.7,11.0,61.0,352.0,1.0,27.42,27.54897220703459,32.71376912676767,29.581538072097057,,,,,,6.5
2011-11-06,21.22,25.16,7.43,0.0,4.3,10.9,62.0,225.0,1.3,31.39,31.90163792431436,37.7250678033391,32.931707192878555,,,,,,6.0
2011-11-07,22.13,25.83,8.17,0.0,8.2,10.5,68.0,248.0,1.1,32.58,33.20634125014885,39.22719511445245,33.935914057797945,,,,,,6.3
2011-11-08,24.82,28.54,8.04,0.0,11.3,8.0,76.0,259.0,0.7,20.45,19.907138441432586,23.91559487596089,23.699755006140624,,,,,,7.5
2011-11-09,22.28,24.28,6.68,0.0,12.8,9.8,73.0,180.0,1.6,12.26,10.927709669512872,13.577424558298414,16.788448935813044,,,,,,8.6
2011-11-10,26.8,28.03,11.72,23.4,12.6,2.8,91.0,160.0,1.5,17.74,16.935923304448163,20.4947839405683,21.412863742332593,,,,,,9.8
2011-11-11,34.85,48.46,13.32,0.0,3.7,5.8,73.0,277.0,2.6,20.07,19.490510488645107,23.43592396989109,23.37908390641846,,,,,,9.8
2011-11-12,26.39,27.18,7.46,0.0,4.3,9.3,60.0,226.0,2.3,13.48,12.265304675830587,15.117420625154118,17.817971940184183,,,,,,8.5
2011-11-13,21.36,20.68,6.25,0.0,9.2,7.2,60.0,191.0,2.2,12.94,11.673254427132578,14.435783021791757,17.362281430052693,,,,,,8.2
2011-11-14,17.89,18.16,5.81,0.0,12.2,6.4,61.0,201.0,2.7,16.11,15.148808664859748,18.437248211900435,20.037353498787546,,,,,,9.0
2011-11-15,15.58,17.03,5.57,1.3,12.1,2.6,78.0,250.0,1.5,17.57,16.74953711504324,20.28019432469497,21.26940561877268,,,,,,9.9
2011-11-16,14.2,16.27,5.46,5.3,9.9,3.5,87.0,174.0,1.1,17.2,16.34387305575016,19.813146337205946,20.957173232201107,,,,,,10.0
2011-11-17,14.5,17.11,5.83,0.0,4.1,1.8,76.0,289.0,1.8,17.42,16.585078712627126,20.0908505459832,21.142824921513935,,,,,,9.9
2011-11-18,12.37,14.73,4.89,0.0,0.1,8.6,66.0,267.0,1.9,10.95,9.491439621745492,11.923822224215648,15.682977513086653,,,,,,8.4
2011-11-19,11.07,13.28,4.62,0.0,3.9,8.5,52.0,204.0,3.0,9.8,8.230591869888633,10.472186587425435,14.712525500769596,,,,,,7.4
2011-11-20,10.27,12.76,4.62,0.0,10.3,7.7,65.0,232.0,2.6,12.3,10.971565243490502,13.627916232621553,16.822203788415376,,,,,,7.9
2011-11-21,9.46,12.13,4.43,0.0,4.5,8.7,64.0,345.0,1.4,10.82,9.348909006318195,11.759724282665452,15.573274242129074,,,,,,8.5
2011-11-22,8.84,11.37,4.23,4.1,2.0,4.9,81.0,96.0,1.1,9.67,8.088061254461337,10.308088645875236,14.602822229812011,,,,,,7.6
2011-11-23,41.21,62.17,23.67,35.3,0.6,1.0,93.0,48.0,2.2,17.12,16.2561619077949,19.712162988559673,20.889663526996447,,,,,,6.6
2011-11-24,33.9,39.66,9.97,0.0,0.9,7.8,83.0,298.0,1.3,10.97,9.513367408734311,11.94906806137722,15.69985493938782,,,,,,6.4
2011-11-25,26.16,23.97,7.01,0.0,6.8,8.3,70.0,246.0,1.3,11.05,9.601078556689568,12.050051410023494,15.767364644592485,,,,,,6.3
2011-11-26,20.9,19.21,5.88,0.0,9.1,6.9,59.0,241.0,0.9,10.6,9.10770334944123,11.482020073888194,15.387622552816243,,,,,,6.7
2011-11-27,17.14,16.8,5.38,0.0,7.7,6.2,77.0,146.0,1.7,11.0,9.546259089217529,11.986936817119572,15.725171078839569,,,,,,7.0
2011-11-28,14.73,15.89,5.14,0.0,12.3,3.7,82.0,215.0,2.4,12.05,10.697467906130317,13.312343268101944,16.6112359596508,,,,,,7.9
2011-11-29,13.71,15.47,5.21,20.3,14.0,2.7,86.0,143.0,2.5,14.19,13.04374111393351,16.013647844389816,18.417120573875586,,,,,,8.8
2011-11-30,43.23,65.99,23.98,11.2,7.7,3.7,76.0,220.0,2.7,19.45,18.810749091991838,22.653303017882447,22.85588369108231,,,,,,9.9
2011-12-01,30.29,33.98,8.79,0.0,2.1,8.4,56.0,317.0,1.6,11.75,10.36855110129809,12.933655710678408,16.3580745651333,,,,,,8.5
2011-12-02,23.51,22.44,6.62,0.0,1.3,6.8,68.0,225.0,1.2,8.73,7.057455265987036,9.121534299281498,13.8095831936572,,,,,,7.1
2011-12-03,19.0,18.48,5.86,0.0,0.3,8.1,71.0,92.0,1.0,5.77,3.8121427916424238,5.3851503993692935,11.311724101084593,,,,,,6.4
2011-12-04,16.03,16.57,5.53,0.0,4.4,7.1,80.0,206.0,2.5,7.47,5.676004685691693,7.531046558102653,12.746305336683724,,,,,,6.1
2011-12-05,14.19,15.81,5.37,0.0,8.8,4.6,87.0,215.0,2.2,9.7,8.120952934944558,10.345957401617591,14.628138369263759,,,,,,6.9
2011-12-06,14.13,16.7,5.7,5.3,11.7,1.4,94.0,208.0,2.3,13.09,11.83771282954869,14.625126800503526,17.488862127311446,,,,,,8.1
2011-12-07,28.95,36.2,19.24,46.2,8.3,0.6,95.0,70.0,1.6,17.2,16.34387305575016,19.813146337205946,20.957173232201107,,,,,,9.0
2011-12-08,92.01,181.57,58.63,20.6,-0.1,4.8,89.0,276.0,1.7,16.28,15.335194854264676,18.651837827773768,20.18081162234746,,,,,,7.7
2011-12-09,63.23,53.65,14.19,0.0,1.0,5.6,79.0,212.0,1.3,10.88,9.414692367284642,11.83546179415016,15.623906521032572,,,,,,6.9
2011-12-10,44.58,35.76,11.17,0.0,-0.8,5.7,73.0,283.0,1.1,9.8,8.230591869888633,10.472186587425435,14.712525500769596,,,,,,6.2
2011-12-11,32.94,28.52,9.43,0.0,-3.5,7.6,61.0,228.0,1.0,6.43,4.535759762273316,6.21826302570107,11.86867916902308,,,,,,4.8
2011-12-12,25.79,24.66,8.36,0.0,-0.3,7.6,54.0,206.0,1.0,7.37,5.56636575074762,7.40481737229481,12.661918205177894,,,,,,4.1
2011-12-13,21.49,22.23,7.73,0.0,0.5,7.7,59.0,336.0,0.9,9.21,7.583722153718594,9.727434391159154,14.214641424885189,,,,,,3.7
2011-12-14,18.87,20.78,7.27,0.0,1.7,3.6,78.0,96.0,1.1,9.07,7.43022764479689,9.550713531028169,14.096499440777025,,,,,,4.0
2011-12-15,17.92,20.29,7.3,3.3,5.6,1.1,86.0,191.0,3.4,11.57,10.171201018398756,12.706443176224287,16.206177728422812,,,,,,4.6
2011-12-16,18.53,20.85,7.47,2.3,3.6,5.1,76.0,266.0,2.5,11.5,10.094453763937905,12.618082746158795,16.147106736368727,,,,,,5.6
2011-12-17,15.95,18.48,6.7,0.0,-2.2,2.2,70.0,321.0,1.1,9.68,8.099025147955745,10.320711564456023,14.611260942962597,,,,,,4.8
2011-12-18,13.75,16.18,6.02,0.0,-9.4,7.7,56.0,336.0,1.3,7.47,5.676004685691693,7.531046558102653,12.746305336683724,,,,,,3.6
2011-12-19,11.8,14.68,5.66,0.0,-2.5,6.1,61.0,220.0,2.6,9.63,8.044205680483707,10.2575969715521,14.56906737720968,,,,,,2.6
2011-12-20,11.12,14.91,5.56,0.0,0.3,7.3,62.0,308.0,1.4,10.1,8.559508674720858,10.850874144848971,14.965686895287087,,,,,,2.5
2011-12-21,10.97,15.05,5.66,5.6,4.9,0.9,81.0,191.0,2.1,11.76,10.379514994792498,12.946278629259194,16.366513278283886,,,,,,3.0
2011-12-22,14.36,18.71,6.9,0.8,6.7,4.6,80.0,271.0,2.0,10.48,8.976136627508343,11.33054505091878,15.286357995009244,,,,,,4.7
2011-12-23,30.08,42.4,15.73,21.1,1.5,2.5,86.0,324.0,1.3,11.14,9.699753598139235,12.163657677250555,15.843313062947733,,,,,,4.9
2011-12-24,24.21,29.3,8.56,0.0,-6.0,7.6,61.0,348.0,1.4,6.46,4.56865144275654,6.2561317814434245,11.89399530847483,,,,,,4.0
2011-12-25,18.57,19.78,6.35,0.0,-3.4,3.6,68.0,184.0,2.3,8.35,6.640827313199551,8.641863393211688,13.488912093935037,,,,,,2.8
2011-12-26,15.86,17.65,5.78,0.0,0.0,5.7,68.0,296.0,1.4,9.81,8.241555763383042,10.48480950600622,14.720964213920176,,,,,,2.7
2011-12-27,14.6,16.78,5.88,17.0,2.6,3.0,81.0,179.0,3.1,11.58,10.182164911893164,12.719066094805072,16.21461644157339,,,,,,2.6
2011-12-28,24.08,32.2,11.44,1.0,1.4,3.9,74.0,265.0,3.4,14.34,13.208199516349625,16.202991623101585,18.543701271134328,,,,,,4.0
2011-12-29,17.97,21.42,6.46,0.0,-6.7,7.2,49.0,271.0,2.3,10.13,8.59240035520408,10.888742900591323,14.991003034738837,,,,,,2.9
2011-12-30,14.57,16.81,5.37,0.0,-1.3,2.6,70.0,102.0,1.3,9.44,7.835891704089964,10.017761518517194,14.4087318273486,,,,,,2.1
2011-12-31,13.66,17.17,5.64,1.5,1.0,1.5,94.0,64.0,1.5,11.48,10.07252597694909,12.592836908997226,16.13022931006756,,,,,,2.3
2012-01-01,13.25,16.58,5.47,4.3,4.1,7.4,87.0,192.0,1.9,3.89,1.7509308146938205,3.0120417061818148,9.725246028774967,,,,,,3.0
2012-01-02,15.88,19.89,6.64,0.5,0.7,4.7,71.0,257.0,2.4,5.63,3.65864828272072,5.2084295392383115,11.19358211697643,,,,,,3.7
2012-01-03,13.29,16.2,5.13,0.0,-8.2,6.5,56.0,296.0,2.4,3.32,1.1259888855125944,2.2925353470771004,9.244239379191727,,,,,,2.8
2012-01-04,10.54,12.05,4.41,0.0,-11.0,6.9,55.0,268.0,1.8,1.61,,0.13401626976295675,7.801219430442014,,,,,,1.9
2012-01-05,9.25,11.86,4.31,0.0,-5.1,2.8,64.0,255.0,1.4,3.34,1.1479166725014092,2.3177811842386697,9.261116805492897,,,,,,1.6
2012-01-06,8.7,11.67,4.2,0.0,-0.1,6.1,68.0,188.0,1.3,3.33,1.136952779007002,2.305158265657885,9.252678092342313,,,,,,1.4
2012-01-07,8.57,11.67,4.16,0.0,5.0,6.6,60.0,242.0,1.4,4.26,2.1565948739868963,3.4790896936708395,10.03747841534654,,,,,,1.3
2012-01-08,8.24,11.27,3.97,0.0,-0.3,5.7,60.0,281.0,1.9,2.3,0.0076717490830326964,1.004997651837085,8.383490637832251,,,,,,1.4
2012-01-09,7.75,10.32,3.79,0.0,-3.2,5.1,56.0,208.0,1.4,2.28,,0.9797518146755158,8.366613211531082,,,,,,1.4
2012-01-10,7.42,10.14,3.73,0.0,-0.2,5.0,69.0,244.0,1.7,4.64,2.57322282677438,3.95876059974065,10.3581495150687,,,,,,1.3
2012-01-11,7.19,9.87,3.6,0.0,-0.7,5.6,68.0,100.0,1.5,3.17,0.9615304830964826,2.1031915683653333,9.117658681932982,,,,,,1.3
2012-01-12,7.35,10.44,3.7,13.2,-0.8,1.8,94.0,73.0,3.2,15.99,15.01724194292686,18.28577318893102,19.936088940980547,,,,,,1.4
2012-01-13,8.68,11.36,4.21,1.5,-1.5,2.9,88.0,225.0,3.6,24.33,24.16112911726268,28.813287285305265,26.973975708566872,,,,,,1.6
2012-01-14,8.73,11.34,3.72,0.0,-6.3,6.4,64.0,266.0,2.8,21.19,20.718466560018747,24.849690850938945,24.324219779283773,,,,,,1.9
2012-01-15,8.76,9.81,3.24,0.0,-15.3,8.8,63.0,309.0,1.9,16.58,15.664111659096895,19.030525385197304,20.433973016864947,,,,,,1.7
2012-01-16,9.87,9.72,3.12,1.5,-10.1,7.8,62.0,219.0,2.1,16.43,15.499653256680784,18.841181606485534,20.307392319606205,,,,,,1.4
2012-01-17,6.46,9.21,3.21,3.0,0.4,2.0,94.0,208.0,2.6,24.95,24.840890513915948,29.595908237313903,27.497175923903022,,,,,,1.3
2012-01-18,7.44,10.91,3.72,0.0,-2.5,8.4,58.0,274.0,3.3,23.01,22.7138951760009,27.14706203264172,25.8600655726899,,,,,,1.2
2012-01-19,6.91,8.47,3.08,1.5,-8.1,8.4,65.0,130.0,1.9,20.11,19.534366062622734,23.486415644214226,23.412838759020797,,,,,,1.2
2012-01-20,5.87,7.89,2.95,1.0,-6.9,8.8,69.0,270.0,1.8,23.06,22.768714643472933,27.21017662554564,25.90225913844281,,,,,,1.1
2012-01-21,5.46,7.88,2.84,2.3,-10.3,1.5,80.0,45.0,0.9,24.8,24.67643211149984,29.406564458602137,27.370595226644284,,,,,,1.1
2012-01-22,5.18,7.68,2.75,0.5,-8.9,7.7,73.0,112.0,1.3,24.21,24.0295623953298,28.661812262335854,26.87271115075988,,,,,,1.0
2012-01-23,5.18,7.56,2.77,3.6,0.4,1.9,90.0,123.0,2.7,27.13,27.23101929569677,32.347704487924915,29.33681539073015,,,,,,1.0
