DateTime,SaltCreek_Discharge,JWSTA_Precipitation,JWSTA_AirTemperature,JWSTA_SolarRadiation,JWSTA_RelativeHumidity_max,JWSTA_RelativeHumidity_min,JWSTA_WindDirection,JWSTA_WindSpeed,JWSTA_SoilTemperature_5cm,JWSTA_SoilTemperature_20cm
1998-08-20,45.30688000000001,0.0,28.02,21.73,86.0,34.6,142.0,4.1,30.61,
1998-08-21,17.556416,0.0,27.63,19.49,79.8,32.8,144.0,3.0,30.28,
1998-08-22,10.477216,0.0,27.83,20.14,68.1,22.2,180.0,2.0,30.0,
1998-08-23,10.194048,0.0,29.39,21.16,60.3,23.9,175.0,2.3,30.67,
1998-08-24,9.061376,0.0,29.91,21.06,61.7,16.2,188.0,2.2,31.0,
1998-08-25,8.778208,8.89,29.52,23.92,87.2,12.9,194.0,2.7,31.5,
1998-08-26,13.308895999999999,0.51,28.95,23.53,90.2,31.4,188.0,2.0,30.72,
1998-08-27,9.061376,0.0,30.36,17.9,84.0,29.8,167.0,2.3,30.39,
1998-08-28,10.477216,0.0,28.78,15.74,87.0,35.2,138.0,2.8,29.83,
1998-08-29,10.194048,0.0,28.33,21.96,82.9,18.2,151.0,2.6,29.67,
1998-08-30,7.9287040000000015,0.0,27.46,24.49,76.3,10.4,174.0,2.2,29.94,
1998-08-31,7.9287040000000015,0.0,27.27,22.54,64.7,12.7,169.0,2.1,30.0,
1998-09-01,7.9287040000000015,0.0,26.83,22.54,40.9,14.8,155.0,3.1,29.89,
1998-09-02,7.362367999999999,0.0,27.29,20.44,48.5,14.2,143.0,3.8,29.83,
1998-09-03,6.796032,1.02,25.32,12.51,91.5,30.6,170.0,2.7,29.17,
1998-09-04,6.512864,0.51,25.86,12.31,91.4,46.4,219.0,1.8,27.56,
1998-09-05,5.946528,0.0,28.41,20.89,77.8,13.5,147.0,3.6,28.11,
1998-09-06,5.663360000000001,0.0,27.26,23.41,58.1,10.6,152.0,2.9,29.11,
1998-09-07,5.663360000000001,0.0,26.29,23.66,45.4,9.3,159.0,2.6,29.06,
1998-09-08,5.663360000000001,0.0,26.37,22.32,40.2,11.0,158.0,2.5,29.0,
1998-09-09,5.663360000000001,0.0,28.51,4.26,47.6,12.0,146.0,1.5,30.78,
1998-09-10,5.946528,4.06,26.95,17.33,73.1,25.2,157.0,2.6,29.56,
1998-09-11,6.2296960000000015,0.0,26.8,21.57,84.3,13.2,162.0,2.4,28.22,
1998-09-12,6.2296960000000015,0.0,26.86,22.46,54.1,12.0,190.0,2.3,28.28,
1998-09-13,5.946528,0.0,27.65,21.72,65.0,10.7,213.0,1.7,28.89,
1998-09-14,5.946528,0.25,29.19,21.26,36.6,8.6,214.0,3.1,29.72,
1998-09-15,5.663360000000001,0.0,26.26,15.96,61.2,17.4,154.0,3.8,28.89,
1998-09-16,5.946528,0.25,25.2,15.87,80.1,27.9,197.0,2.1,28.17,
1998-09-17,6.2296960000000015,0.0,25.09,17.41,70.3,22.8,189.0,2.0,28.0,
1998-09-18,5.946528,0.0,26.44,21.25,83.7,15.6,193.0,2.1,28.06,
1998-09-19,6.2296960000000015,0.0,28.01,14.1,53.4,12.0,197.0,2.5,28.67,
1998-09-20,5.380192,0.0,26.08,15.33,56.8,14.0,189.0,3.0,28.39,
1998-09-21,5.380192,0.0,26.67,16.73,54.5,15.3,206.0,3.1,28.28,
1998-09-22,5.380192,0.0,25.43,20.29,56.2,15.0,179.0,2.4,27.89,
1998-09-23,5.663360000000001,0.0,27.97,19.9,64.4,22.4,169.0,3.6,28.78,
1998-09-24,5.946528,0.0,29.1,20.42,43.2,16.8,175.0,3.5,29.17,
1998-09-25,5.946528,0.0,28.99,17.14,39.7,12.4,183.0,3.8,29.61,
1998-09-26,5.946528,0.0,26.96,20.86,23.5,11.1,200.0,3.0,29.22,
1998-09-27,6.512864,0.0,25.65,20.42,36.6,9.3,206.0,1.8,28.44,
1998-09-28,6.512864,0.0,26.71,18.21,38.0,15.0,176.0,2.8,28.61,
1998-09-29,5.946528,0.0,28.53,17.34,49.0,22.4,184.0,3.1,29.39,
1998-09-30,7.362367999999999,0.25,26.98,18.88,84.6,22.0,190.0,2.8,29.39,
1998-10-01,4.813856,0.25,24.82,14.69,79.5,14.1,194.0,3.0,28.33,
1998-10-02,5.946528,0.0,22.64,20.28,54.2,11.5,210.0,3.0,26.78,
1998-10-03,4.813856,0.0,24.48,20.04,28.1,14.2,204.0,5.3,26.5,
1998-10-04,4.5306880000000005,0.0,24.35,19.24,50.1,20.5,211.0,5.7,26.78,
1998-10-05,4.813856,0.0,17.92,19.78,38.2,13.6,236.0,4.1,25.89,
1998-10-06,4.813856,0.0,15.17,20.0,23.0,12.5,213.0,2.1,23.28,
1998-10-07,4.813856,0.0,16.52,19.22,21.8,12.3,193.0,2.0,22.61,
1998-10-08,5.097024,0.0,18.52,18.93,27.9,11.6,187.0,1.9,22.72,
1998-10-09,5.097024,0.0,21.65,18.84,26.0,11.1,183.0,1.9,23.22,
1998-10-10,5.380192,0.0,24.03,18.71,31.8,10.6,205.0,2.6,24.56,
1998-10-11,4.813856,0.0,21.3,18.87,21.5,9.7,205.0,2.1,24.28,
1998-10-12,5.097024,0.0,22.79,18.1,18.6,10.4,197.0,3.1,23.94,
1998-10-13,5.097024,0.0,24.38,17.66,39.6,11.1,177.0,2.7,24.94,
1998-10-14,5.097024,0.0,25.7,17.97,29.6,10.7,192.0,3.8,25.39,
1998-10-15,4.813856,0.0,24.93,14.73,18.2,12.2,209.0,4.9,25.56,
1998-10-16,4.813856,0.0,18.93,18.14,18.6,12.5,212.0,4.4,24.44,
1998-10-17,4.813856,0.0,13.83,18.22,35.7,13.7,238.0,3.4,22.22,
1998-10-18,5.663360000000001,0.0,15.87,16.81,42.1,14.6,174.0,3.9,20.87,
1998-10-19,5.663360000000001,1.52,18.18,10.58,89.4,23.0,146.0,3.3,21.5,
1998-10-20,5.946528,9.4,15.36,4.44,92.8,85.3,139.0,2.9,20.11,
1998-10-21,6.2296960000000015,8.89,14.22,4.15,93.0,75.0,155.0,2.4,17.4,
1998-10-22,6.796032,0.0,14.24,3.32,91.8,84.0,149.0,2.3,16.08,
1998-10-23,7.362367999999999,0.0,15.84,8.82,92.2,75.3,181.0,2.2,16.49,
1998-10-24,7.9287040000000015,0.0,18.2,8.96,91.7,58.0,180.0,1.3,17.77,
1998-10-25,7.9287040000000015,0.0,20.97,14.95,91.6,34.9,178.0,3.5,18.62,
1998-10-26,8.49504,0.0,21.74,14.4,86.6,31.8,172.0,4.1,20.32,
1998-10-27,8.49504,25.4,15.51,5.52,91.9,68.4,189.0,2.7,18.17,
1998-10-28,8.49504,0.0,15.18,14.82,91.7,29.2,213.0,2.4,15.87,
1998-10-29,9.061376,0.0,16.91,15.7,89.4,41.6,188.0,1.7,15.56,
1998-10-30,9.627712,2.79,19.55,11.42,89.6,33.0,181.0,2.5,16.82,
1998-10-31,10.194048,7.87,15.01,13.85,91.1,35.8,213.0,2.6,16.83,
1998-11-01,10.760384,0.0,13.67,14.79,91.6,42.8,202.0,1.8,15.02,
1998-11-02,10.477216,0.0,16.04,15.29,67.6,24.0,197.0,4.1,15.28,
1998-11-03,10.760384,0.0,14.2,15.16,71.1,17.1,213.0,2.0,15.25,
1998-11-04,10.760384,0.0,12.45,14.89,84.7,31.3,199.0,2.1,14.86,
1998-11-05,10.760384,0.0,12.23,14.18,93.8,47.3,172.0,1.9,14.69,
1998-11-06,10.477216,0.0,15.4,14.81,90.6,18.4,188.0,3.8,14.82,
1998-11-07,10.760384,0.0,15.92,14.69,56.0,16.8,206.0,4.1,15.5,
1998-11-08,11.043552,0.0,16.72,14.27,46.1,20.4,207.0,3.2,15.74,
1998-11-09,11.326720000000002,0.0,12.7,10.18,50.2,27.9,216.0,5.6,15.8,
1998-11-10,11.609888,0.0,6.68,14.38,64.3,21.6,210.0,1.6,13.36,
1998-11-11,11.326720000000002,0.0,9.98,13.86,63.0,20.9,208.0,2.1,12.76,
1998-11-12,11.326720000000002,0.51,13.11,10.04,90.8,31.8,224.0,2.7,14.2,
1998-11-13,12.742560000000001,0.0,13.26,13.47,92.0,39.4,228.0,2.6,14.38,
1998-11-14,12.742560000000001,0.0,13.4,13.74,81.9,16.6,227.0,2.7,14.28,
1998-11-15,12.459392,0.0,13.85,13.52,79.1,17.9,201.0,1.9,14.34,
1998-11-16,13.308895999999999,0.0,14.8,13.53,81.8,14.1,201.0,2.0,14.47,
1998-11-17,13.875232,0.0,15.9,13.06,79.1,15.5,187.0,2.3,14.84,
1998-11-18,14.724735999999998,0.0,18.74,13.37,28.2,15.4,201.0,3.8,15.99,
1998-11-19,15.007904000000002,0.0,17.01,12.88,55.5,15.3,210.0,3.5,16.23,
1998-11-20,15.291072000000002,0.0,10.0,6.59,37.8,19.3,229.0,2.9,15.44,
1998-11-21,15.857408,0.0,8.97,13.21,47.5,15.7,222.0,2.2,13.42,
1998-11-22,16.99008,0.0,11.34,12.99,63.5,22.0,176.0,2.0,12.74,
1998-11-23,17.273248000000002,0.0,12.06,12.83,85.7,17.6,210.0,1.6,13.34,
1998-11-24,17.839584000000006,0.0,13.74,10.41,56.5,16.8,201.0,2.7,13.42,
1998-11-25,18.972256,0.0,11.9,12.61,63.7,13.5,213.0,1.8,13.58,
1998-11-26,19.538592,0.0,12.33,11.91,44.0,14.1,220.0,2.2,13.22,
1998-11-27,19.82176,0.0,13.1,10.76,58.8,18.5,209.0,1.8,13.33,
1998-11-28,20.954432,0.0,14.84,8.31,69.6,17.7,194.0,2.0,13.49,
1998-11-29,934.4544,9.65,11.49,10.53,92.2,30.2,205.0,4.3,13.39,
1998-11-30,209.54432000000003,0.0,9.81,12.2,92.6,38.2,221.0,1.7,10.92,
1998-12-01,45.30688000000001,0.0,11.95,11.37,87.8,28.8,216.0,2.0,11.07,
1998-12-02,25.485120000000002,4.06,12.08,3.48,91.7,54.9,212.0,2.2,11.56,
1998-12-03,25.485120000000002,0.0,11.44,11.08,86.7,50.8,182.0,2.8,10.95,
1998-12-04,21.520768,0.0,13.21,11.25,82.9,29.8,182.0,2.5,10.84,
1998-12-05,18.972256,0.0,13.5,11.82,49.0,18.5,210.0,3.4,11.74,
1998-12-06,18.689088,0.0,6.23,11.99,75.5,28.9,199.0,4.2,10.89,
1998-12-07,18.405920000000002,0.0,2.69,12.05,72.9,22.2,211.0,3.1,9.26,
1998-12-08,18.405920000000002,0.0,1.02,12.08,57.0,21.5,223.0,2.3,7.39,
1998-12-09,18.689088,0.0,3.07,11.65,55.7,24.6,226.0,2.4,6.69,
1998-12-10,18.405920000000002,0.0,4.11,4.68,66.1,39.1,200.0,2.7,7.14,
1998-12-11,18.972256,0.0,2.61,11.58,85.3,31.5,216.0,2.0,6.67,
1998-12-12,18.689088,0.0,1.8,11.64,86.3,22.6,210.0,1.4,5.98,
1998-12-13,18.972256,0.0,4.82,11.54,72.1,20.3,218.0,2.0,6.14,
1998-12-14,19.538592,0.0,5.66,11.11,78.6,19.9,215.0,2.0,6.5,
1998-12-15,19.255424,0.0,8.57,11.36,52.2,18.4,192.0,2.7,7.32,
1998-12-16,19.82176,0.0,9.63,11.34,47.4,20.3,226.0,2.7,8.33,
1998-12-17,18.972256,0.25,8.9,11.19,81.1,25.3,199.0,2.7,8.77,
1998-12-18,21.803936,1.27,12.28,11.32,90.7,41.8,200.0,4.7,9.94,
1998-12-19,21.520768,0.0,11.81,9.48,76.0,33.2,176.0,4.0,9.98,
1998-12-20,20.388096,0.0,13.2,11.55,41.9,15.4,190.0,4.0,10.27,
1998-12-21,22.653440000000003,0.0,10.58,11.32,26.0,16.0,199.0,4.3,10.44,
1998-12-22,21.520768,0.0,1.57,11.41,61.0,25.4,207.0,2.2,8.83,
1998-12-23,21.803936,0.0,3.29,9.4,80.6,23.5,190.0,1.8,7.22,
1998-12-24,21.520768,0.0,3.82,11.47,58.4,24.1,220.0,2.2,7.22,
1998-12-25,19.255424,0.0,3.42,11.68,56.9,17.0,224.0,2.3,6.51,
1998-12-26,18.689088,0.0,6.49,10.54,50.9,17.0,196.0,2.3,6.49,
1998-12-27,18.972256,0.0,7.92,10.31,49.2,17.3,209.0,1.9,7.75,
1998-12-28,18.972256,0.0,8.2,11.01,59.3,15.1,216.0,2.1,8.03,
1998-12-29,18.972256,0.0,10.83,11.43,41.1,14.9,219.0,2.2,8.75,
1998-12-30,18.405920000000002,0.0,8.98,9.15,50.6,16.3,219.0,1.9,9.15,
1998-12-31,18.689088,0.0,10.48,10.29,48.0,26.1,199.0,3.4,9.26,
1999-01-01,18.689088,0.0,11.13,11.28,45.9,19.2,224.0,5.3,10.21,
1999-01-02,18.122752,0.0,7.36,11.67,65.8,18.8,193.0,2.2,9.01,
1999-01-03,18.405920000000002,0.0,3.34,11.77,53.6,21.1,186.0,2.3,8.14,
1999-01-04,18.405920000000002,0.0,3.28,12.01,65.1,17.0,196.0,1.9,6.96,
1999-01-05,18.405920000000002,0.0,11.13,11.28,45.9,19.2,224.0,5.3,10.21,
1999-01-06,17.839584000000006,0.0,7.36,11.67,65.8,18.8,193.0,2.2,9.01,
1999-01-07,17.273248000000002,0.0,3.34,11.77,53.6,21.1,186.0,2.3,8.14,
1999-01-08,17.556416,0.0,12.18,8.05,22.3,14.8,196.0,3.4,9.82,
1999-01-09,17.273248000000002,0.0,5.7,12.11,63.1,21.5,183.0,2.0,8.89,
1999-01-10,17.556416,0.0,6.16,12.22,70.9,16.6,218.0,1.9,8.03,
1999-01-11,17.273248000000002,0.0,9.48,12.08,48.1,16.3,195.0,2.7,8.39,
1999-01-12,17.273248000000002,0.0,13.61,9.33,41.5,14.7,207.0,4.7,10.27,
1999-01-13,16.706912,0.0,7.59,12.28,76.6,19.5,217.0,1.9,9.79,
1999-01-14,16.706912,0.0,6.75,12.68,45.0,16.4,223.0,2.4,9.16,
1999-01-15,16.423744,0.0,7.0,12.86,44.4,15.3,185.0,2.8,8.26,
1999-01-16,16.706912,0.0,9.43,10.27,37.5,14.4,204.0,3.8,8.54,
1999-01-17,16.140576,0.0,12.91,12.6,37.0,16.2,202.0,3.3,10.04,
1999-01-18,16.140576,0.0,12.47,12.48,67.8,16.9,196.0,2.5,10.43,
1999-01-19,16.140576,0.0,16.07,12.42,40.6,14.7,206.0,2.7,11.8,
1999-01-20,16.140576,0.0,14.9,12.19,34.2,16.1,198.0,4.9,12.49,
1999-01-21,19.255424,0.0,10.09,10.6,73.9,15.9,218.0,7.4,12.04,
1999-01-22,16.140576,0.0,6.15,13.48,42.9,24.7,230.0,3.3,10.15,
1999-01-23,15.857408,0.0,8.61,13.5,52.7,17.7,180.0,3.0,9.37,
1999-01-24,15.857408,0.0,15.36,12.67,31.5,13.7,177.0,3.6,10.96,
1999-01-25,15.857408,0.0,15.44,12.63,24.1,13.3,179.0,3.0,12.24,
1999-01-26,15.857408,0.0,12.33,13.69,44.3,16.1,203.0,5.2,12.41,
1999-01-27,15.57424,0.0,9.1,10.95,40.0,18.7,184.0,2.5,11.09,
1999-01-28,15.857408,0.0,7.01,14.34,56.5,18.7,220.0,3.5,10.66,
1999-01-29,17.273248000000002,8.38,4.66,8.24,97.4,56.5,239.0,3.8,9.26,
1999-01-30,16.99008,0.0,5.86,12.44,96.0,44.9,179.0,1.5,7.68,
1999-01-31,16.706912,0.0,7.57,13.52,92.6,35.9,199.0,2.4,7.77,
1999-02-01,16.140576,0.0,11.22,13.25,73.6,14.9,193.0,3.2,9.01,
1999-02-02,15.857408,0.0,8.5,15.11,45.4,17.0,220.0,2.7,8.99,
1999-02-03,15.857408,0.0,7.95,14.9,75.3,15.0,197.0,1.5,8.99,
1999-02-04,15.57424,0.0,11.52,12.14,54.2,15.7,187.0,2.5,9.48,
1999-02-05,15.291072000000002,0.0,15.75,8.28,36.8,16.4,198.0,3.1,11.55,
1999-02-06,15.291072000000002,0.0,11.61,15.58,43.0,20.3,211.0,3.7,12.09,
1999-02-07,15.007904000000002,0.0,11.17,15.54,66.2,16.0,200.0,2.5,11.38,
1999-02-08,15.007904000000002,0.0,15.66,15.44,43.2,15.4,196.0,3.8,12.85,
1999-02-09,15.007904000000002,0.0,14.27,15.85,62.9,13.6,198.0,2.1,13.22,
1999-02-10,15.007904000000002,0.0,14.75,16.09,39.8,15.0,208.0,5.2,13.62,
1999-02-11,14.724735999999998,0.0,2.22,16.95,30.5,18.5,245.0,4.2,11.61,
1999-02-12,14.441568,0.0,2.88,16.96,24.5,16.4,216.0,2.4,9.42,
1999-02-13,15.007904000000002,0.0,6.38,16.72,25.9,14.8,215.0,2.4,9.08,
1999-02-14,15.57424,0.0,11.9,16.64,25.5,14.0,193.0,2.8,10.28,
1999-02-15,15.57424,0.0,15.2,17.02,21.3,13.8,203.0,4.8,12.41,
1999-02-16,15.857408,0.0,9.82,13.42,30.0,16.5,217.0,2.5,11.87,
1999-02-17,16.423744,0.0,10.15,15.05,40.9,14.0,208.0,2.4,11.46,
1999-02-18,16.423744,0.0,14.27,16.64,35.2,13.4,207.0,3.0,12.36,
1999-02-19,16.706912,0.0,18.01,16.12,17.9,13.1,200.0,5.5,13.83,
1999-02-20,16.706912,0.0,15.02,17.06,33.0,14.9,209.0,3.3,14.78,
1999-02-21,16.423744,0.0,13.24,17.18,40.2,20.1,166.0,3.0,14.42,
1999-02-22,16.99008,0.0,13.83,15.45,42.7,14.1,225.0,4.3,14.55,
1999-02-23,16.99008,0.0,10.11,18.15,22.0,14.4,213.0,2.6,13.39,
1999-02-24,17.273248000000002,0.0,12.88,17.83,22.8,12.8,206.0,2.7,13.17,
1999-02-25,17.556416,0.0,14.14,12.65,21.5,13.4,205.0,2.9,13.92,
1999-02-26,18.122752,0.0,15.04,17.87,23.2,13.4,210.0,3.6,14.51,
1999-02-27,18.122752,0.0,12.44,17.57,24.9,13.3,193.0,1.9,14.32,
1999-02-28,18.405920000000002,0.0,14.27,18.71,23.5,13.3,220.0,2.4,14.72,
1999-03-01,18.689088,0.0,17.27,18.49,23.4,11.5,219.0,3.7,15.47,
1999-03-02,18.689088,0.0,17.15,19.4,21.0,12.8,214.0,2.6,16.2,
1999-03-03,18.689088,0.0,15.56,19.61,33.5,13.0,191.0,3.2,16.18,
1999-03-04,19.538592,0.0,17.4,15.13,17.8,13.0,196.0,4.6,16.47,
1999-03-05,19.538592,0.0,16.23,19.9,20.7,13.5,207.0,3.6,16.62,
1999-03-06,19.255424,0.0,12.83,14.62,25.0,13.5,168.0,3.0,15.94,
1999-03-07,19.82176,0.0,12.61,9.64,43.9,17.6,190.0,4.2,15.27,
1999-03-08,20.104928,0.0,11.53,20.48,64.6,20.6,205.0,3.8,15.22,
1999-03-09,20.671264,0.0,13.64,20.12,42.3,14.6,191.0,2.6,15.3,
1999-03-10,20.671264,0.0,14.58,19.29,29.2,12.9,205.0,2.7,15.44,
1999-03-11,19.82176,0.0,17.79,20.02,19.3,12.7,206.0,3.9,16.17,
1999-03-12,19.538592,0.0,9.65,15.53,47.3,17.0,217.0,3.3,16.17,
1999-03-13,19.538592,0.0,8.45,20.88,75.2,20.9,227.0,2.8,14.86,
1999-03-14,19.82176,0.0,10.97,20.86,49.3,14.2,187.0,1.9,14.87,
1999-03-15,20.104928,0.0,14.62,17.77,27.3,12.6,194.0,2.6,15.12,
1999-03-16,20.104928,0.0,15.88,20.68,38.4,12.2,189.0,3.5,16.14,
1999-03-17,53.801919999999996,2.03,8.65,9.25,88.1,37.9,175.0,2.8,15.46,
1999-03-18,62.29696000000001,2.79,5.91,9.25,98.3,55.9,238.0,2.8,12.71,
1999-03-19,26.617791999999998,0.0,8.67,21.72,87.3,34.6,181.0,1.6,12.03,
1999-03-20,22.087104,0.0,14.23,21.85,87.1,14.8,191.0,1.9,14.25,
1999-03-21,20.954432,0.0,18.06,22.08,52.1,13.3,191.0,2.7,16.17,
1999-03-22,20.388096,0.0,20.24,22.92,29.1,11.4,200.0,4.1,17.74,
1999-03-23,19.255424,0.0,18.59,22.29,26.5,12.3,210.0,3.0,18.52,
1999-03-24,18.972256,0.0,17.89,22.37,21.8,12.8,195.0,2.4,19.06,
1999-03-25,18.689088,0.0,16.44,20.14,61.7,16.8,159.0,2.9,18.96,
1999-03-26,28.3168,13.97,15.16,11.89,89.5,37.3,157.0,3.0,17.87,
1999-03-27,82.11872,0.0,16.54,22.29,92.9,19.3,226.0,3.5,16.22,
1999-03-28,21.803936,0.0,17.42,23.19,80.7,14.1,209.0,2.6,17.52,
1999-03-29,18.972256,0.0,17.9,23.06,54.1,13.6,174.0,3.1,19.1,
1999-03-30,18.405920000000002,0.0,19.1,23.12,57.9,11.7,190.0,3.1,19.73,
1999-03-31,17.839584000000006,0.0,20.13,23.69,16.6,12.4,212.0,6.3,20.38,
1999-04-01,16.706912,0.0,16.74,20.07,39.7,14.0,204.0,4.1,19.9,
1999-04-02,17.273248000000002,0.0,11.09,13.05,51.7,19.3,210.0,4.9,17.95,
1999-04-03,16.99008,0.0,8.71,24.45,38.3,16.7,213.0,2.6,16.58,
1999-04-04,16.706912,0.0,10.34,19.81,43.8,15.9,214.0,5.1,16.26,
1999-04-05,16.706912,0.0,9.7,25.19,45.3,14.6,200.0,2.8,15.73,
1999-04-06,16.706912,0.0,15.48,24.36,24.6,12.4,198.0,2.7,16.93,
1999-04-07,15.57424,0.0,17.3,7.56,29.9,13.4,208.0,3.9,17.42,
1999-04-08,16.706912,0.0,13.9,23.96,32.0,13.5,213.0,3.4,17.56,
1999-04-09,15.007904000000002,0.0,16.48,25.76,19.9,12.3,205.0,4.6,17.97,
1999-04-10,15.57424,0.0,12.51,26.35,20.5,13.1,218.0,2.6,18.01,
1999-04-11,15.57424,0.0,14.55,19.01,20.8,11.8,185.0,3.1,17.52,
1999-04-12,15.57424,0.0,17.59,11.53,24.6,12.6,185.0,2.5,17.41,
1999-04-13,16.706912,0.25,15.2,25.74,75.3,14.9,212.0,6.0,18.68,
1999-04-14,17.273248000000002,0.0,17.02,25.83,82.8,11.8,222.0,3.0,18.53,
1999-04-15,16.140576,0.0,13.43,25.42,48.2,16.6,165.0,3.0,19.33,
1999-04-16,16.140576,0.0,12.13,26.22,47.0,14.6,182.0,2.7,19.18,
1999-04-17,16.140576,0.0,13.22,26.85,27.0,13.1,224.0,2.7,18.99,
1999-04-18,16.140576,0.0,16.96,26.18,22.9,11.1,176.0,2.3,19.48,
1999-04-19,15.857408,0.0,20.29,26.04,19.9,9.9,204.0,2.2,20.56,
1999-04-20,15.291072000000002,0.0,21.96,26.61,18.1,10.0,212.0,3.9,21.56,
1999-04-21,15.007904000000002,0.0,23.93,24.34,14.8,10.7,207.0,6.0,22.56,
1999-04-22,14.441568,0.0,23.86,26.22,16.4,10.5,213.0,6.4,23.17,
1999-04-23,15.57424,0.0,23.37,26.61,24.3,10.4,178.0,5.1,23.83,
1999-04-24,16.99008,0.0,20.51,18.56,41.4,19.4,173.0,5.1,23.83,
1999-04-25,141.584,0.0,16.01,25.94,40.7,14.7,213.0,4.0,22.28,
1999-04-26,28.3168,0.0,18.68,26.91,56.4,11.3,229.0,3.2,21.72,
1999-04-27,22.653440000000003,0.0,21.7,26.88,33.6,10.6,196.0,2.3,23.06,
1999-04-28,21.520768,0.0,21.36,14.81,17.5,12.6,190.0,3.6,23.0,
1999-04-29,20.954432,0.0,21.43,26.88,19.9,11.1,185.0,4.6,22.83,
1999-04-30,20.388096,0.0,18.44,27.52,21.0,12.7,207.0,3.5,23.11,
1999-05-01,20.388096,0.0,15.62,27.03,20.0,14.8,214.0,5.7,22.39,
1999-05-02,19.82176,0.0,16.8,27.93,38.8,12.2,203.0,3.5,21.5,
1999-05-03,19.255424,0.0,20.12,17.76,17.8,12.9,208.0,6.8,21.89,
1999-05-04,19.538592,0.0,18.2,25.67,29.5,12.7,220.0,7.9,21.72,
1999-05-05,18.689088,0.0,18.41,28.02,22.3,11.4,231.0,2.8,21.94,
1999-05-06,18.405920000000002,0.0,19.19,28.1,17.4,11.3,223.0,1.7,22.67,
1999-05-07,18.122752,0.0,21.77,27.86,17.8,10.1,218.0,2.2,23.5,
1999-05-08,18.122752,0.0,24.71,28.23,17.8,9.4,211.0,2.8,24.61,
1999-05-09,17.556416,0.0,24.89,25.67,13.9,10.3,210.0,5.7,25.28,
1999-05-10,16.99008,0.0,22.71,28.16,15.5,10.8,208.0,4.8,25.11,
1999-05-11,16.99008,0.0,23.05,26.98,17.0,10.7,211.0,3.4,25.17,
1999-05-12,17.273248000000002,0.0,23.62,28.06,17.9,10.2,194.0,2.4,25.72,
1999-05-13,16.99008,0.0,26.94,25.09,13.9,9.6,205.0,4.5,26.44,
1999-05-14,16.706912,0.0,25.8,28.73,15.7,9.8,210.0,5.1,26.89,
1999-05-15,16.99008,0.0,25.37,28.85,17.3,9.9,212.0,5.1,27.0,
1999-05-16,16.423744,0.0,24.67,28.76,14.9,10.2,210.0,4.3,27.11,
1999-05-17,16.140576,0.0,23.06,28.99,18.5,9.4,184.0,2.2,26.89,
1999-05-18,15.857408,0.0,25.15,24.75,32.4,10.6,149.0,4.6,27.17,
1999-05-19,15.57424,0.0,25.23,26.965,25.0,9.85,180.0,3.7,27.695,
1999-05-20,16.140576,0.0,25.31,29.18,17.6,9.1,211.0,2.8,28.22,
1999-05-21,16.706912,0.0,24.95,27.28,32.0,8.4,185.0,2.9,27.89,
1999-05-22,17.273248000000002,0.0,25.71,23.95,47.7,9.3,171.0,2.9,28.56,
1999-05-23,16.99008,0.0,24.4,10.05,88.1,14.4,167.0,3.8,27.28,
1999-05-24,16.423744,1.52,22.73,20.26,90.7,26.2,186.0,3.1,25.83,
1999-05-25,16.423744,0.0,23.63,27.56,84.5,10.5,214.0,3.6,25.83,
1999-05-26,16.140576,0.0,22.88,21.11,51.9,12.0,216.0,3.0,26.67,
1999-05-27,15.857408,1.78,24.17,27.99,73.1,9.7,196.0,2.9,27.22,
1999-05-28,15.57424,0.0,24.3,24.11,77.3,10.4,182.0,3.1,27.56,
1999-05-29,16.140576,0.0,25.84,27.26,61.1,10.5,180.0,2.8,27.83,
1999-05-30,16.423744,0.0,26.51,24.06,40.5,8.8,204.0,2.6,28.44,
1999-05-31,15.57424,0.0,26.31,24.75,16.4,10.0,211.0,3.5,28.61,
1999-06-01,16.99008,0.0,25.8,23.53,16.4,9.5,207.0,2.8,28.44,
1999-06-02,16.140576,0.0,26.78,18.36,16.1,9.8,209.0,3.8,28.22,
1999-06-03,15.57424,0.0,27.5,29.4,21.8,9.1,212.0,4.0,28.72,
1999-06-04,16.140576,0.0,26.65,28.93,14.5,9.3,204.0,5.2,29.0,
1999-06-05,15.857408,0.0,21.37,30.07,16.5,11.3,212.0,4.3,27.94,
1999-06-06,15.57424,0.0,23.09,29.86,18.4,9.5,204.0,2.3,27.56,
1999-06-07,14.1584,0.0,26.71,29.44,19.3,8.1,184.0,2.9,28.5,
1999-06-08,15.291072000000002,0.0,28.66,28.63,28.5,8.4,193.0,4.8,29.67,
1999-06-09,15.007904000000002,0.0,26.31,29.9,16.8,9.2,208.0,3.1,29.67,
1999-06-10,14.724735999999998,0.0,26.68,29.78,15.8,8.7,202.0,2.7,29.72,
1999-06-11,14.1584,0.0,26.02,29.69,16.4,8.6,204.0,2.6,29.78,
1999-06-12,14.441568,0.0,24.96,23.76,39.3,9.8,176.0,2.8,29.61,
1999-06-13,14.441568,0.0,24.14,20.47,54.1,14.2,145.0,3.3,29.5,
1999-06-14,14.1584,0.0,22.54,23.46,48.3,22.2,149.0,3.3,28.56,
1999-06-15,13.875232,0.0,24.59,26.16,71.4,16.3,180.0,2.1,28.89,
1999-06-16,13.308895999999999,0.0,26.81,24.02,78.1,12.8,163.0,2.8,30.0,
1999-06-17,13.592064,31.5,22.35,16.29,94.8,39.8,176.0,2.7,27.67,
