DateTime,NelsonWeir_Discharge,BigelowLower_Discharge,BigelowUpper_Discharge,HF001_Precipitation,HF001_AirTemperature,STAHQ_WindDirection,STAHQ_WindSpeed,STAHQ_VaporPressure
2018-05-15,6.64,10.44,5.54,17.0,15.8,,,
2018-05-16,10.58,19.38,4.89,0.0,13.6,,,
2018-05-17,7.53,13.52,3.52,0.0,17.2,,,
2018-05-18,5.33,10.61,2.98,0.0,13.2,,,
2018-05-19,4.89,9.27,3.25,8.4,9.2,,,
2018-05-20,7.22,12.5,4.02,2.5,16.7,,,
2018-05-21,5.7,12.69,3.1,0.0,16.1,,,
2018-05-22,4.28,10.03,2.71,1.0,13.3,,,
2018-05-23,3.63,8.95,2.5,0.3,18.3,,,
2018-05-24,2.52,7.5,2.13,0.0,17.6,,,
2018-05-25,1.82,6.18,1.94,0.0,20.5,,,
2018-05-26,1.28,5.4,1.73,1.0,22.9,,,
2018-05-27,1.24,5.04,1.92,1.8,10.8,,,
2018-05-28,1.65,5.8,2.04,1.8,12.6,,,
2018-05-29,1.42,5.71,1.76,0.0,20.9,,,
2018-05-30,0.83,4.55,1.46,0.0,19.7,,,
2018-05-31,0.57,3.74,1.36,0.0,19.5,,,
2018-06-01,0.55,3.51,1.56,1.5,20.4,,,
2018-06-02,0.5,3.81,1.4,0.3,22.3,,,
2018-06-03,0.34,3.17,1.18,0.0,13.6,,,
2018-06-04,2.48,5.81,3.27,16.3,8.9,,,
2018-06-05,2.9,8.39,2.07,0.5,11.8,,,
2018-06-06,1.92,5.75,1.63,0.0,13.3,,,
2018-06-07,1.3,4.28,1.42,0.0,14.9,,,
2018-06-08,0.85,3.51,1.28,0.0,17.3,,,
2018-06-09,0.52,2.9,1.08,0.0,18.5,,,
2018-06-10,0.3,2.33,0.95,0.0,17.2,,,
2018-06-11,0.19,1.92,0.92,0.0,15.4,,,
2018-06-12,0.12,1.66,0.85,0.0,16.6,,,
2018-06-13,0.13,1.51,0.93,0.3,16.6,,,
2018-06-14,0.12,1.55,0.86,0.0,17.7,,,
2018-06-15,0.13,1.54,0.88,2.3,14.5,,,
2018-06-16,0.06,1.45,0.73,0.0,18.6,,,
2018-06-17,0.0,1.24,0.61,0.0,21.8,,,
2018-06-18,1.6,3.11,6.64,32.8,22.9,,,
2018-06-19,4.92,18.92,3.81,0.5,20.6,,,
2018-06-20,1.97,6.49,1.15,0.0,17.6,,,
2018-06-21,0.97,2.9,0.89,0.0,19.3,,,
2018-06-22,0.48,1.78,0.72,0.0,17.8,,,
2018-06-23,0.35,1.36,0.83,1.3,13.1,,,
2018-06-24,2.5,2.47,2.09,33.3,17.3,,,
2018-06-25,9.79,12.04,3.66,2.0,17.0,,,
2018-06-26,3.67,5.75,1.07,0.0,16.8,,,
2018-06-27,2.36,2.91,1.11,18.8,17.3,,,
2018-06-28,46.87,72.04,35.36,58.9,19.7,,,
2018-06-29,36.46,42.87,5.29,0.0,24.9,,,
2018-06-30,21.22,13.18,2.04,0.0,24.6,,,
2018-07-01,11.23,6.22,1.35,0.0,26.9,,,
2018-07-02,5.18,3.7,1.06,0.0,26.3,,,
2018-07-03,2.54,2.4,0.9,0.0,26.4,,,
2018-07-04,1.21,1.8,0.73,0.0,25.9,,,
2018-07-05,0.59,1.33,0.67,0.0,25.7,,,
2018-07-06,0.54,1.42,1.13,5.1,22.2,,,
2018-07-07,0.35,1.72,0.76,0.0,16.9,,,
2018-07-08,0.2,1.24,0.59,0.0,20.1,,,
2018-07-09,0.09,0.89,0.5,0.0,22.2,,,
2018-07-10,0.03,0.68,0.42,0.0,23.0,,,
2018-07-11,0.0,0.55,0.38,0.0,20.9,,,
2018-07-12,0.0,0.45,0.33,0.0,19.6,,,
2018-07-13,0.0,0.37,0.3,0.0,21.5,,,
2018-07-14,0.0,0.32,0.34,0.0,20.1,,,
2018-07-15,0.0,0.3,0.33,15.8,22.9,,,
2018-07-16,0.0,0.33,0.48,12.4,24.9,,,
2018-07-17,7.92,11.26,10.54,48.0,21.4,,,
2018-07-18,10.54,22.33,2.54,0.0,19.4,,,
2018-07-19,4.23,5.5,0.85,0.0,18.4,,,
2018-07-20,1.77,2.27,0.61,0.0,20.7,,,
2018-07-21,0.75,1.33,0.51,0.0,18.6,,,
2018-07-22,0.85,1.38,0.9,16.8,20.1,,,
2018-07-23,23.77,30.01,11.6,33.3,23.2,,,
2018-07-24,17.97,20.58,4.74,16.5,22.8,,,
2018-07-25,13.29,15.04,2.55,7.1,22.5,,,
2018-07-26,19.17,20.26,6.54,15.0,21.5,,,
2018-07-27,13.41,17.12,2.69,10.4,22.8,,,
2018-07-28,12.0,14.19,2.69,0.3,22.1,,,
2018-07-29,6.52,8.61,1.45,0.0,20.1,,,
2018-07-30,3.58,5.03,1.08,0.0,19.9,,,
2018-07-31,2.03,3.3,0.89,0.0,21.7,,,
2018-08-01,1.89,2.94,1.22,8.4,21.2,,,
2018-08-02,2.33,4.34,1.2,0.3,24.5,,,
2018-08-03,1.89,3.7,1.2,10.2,23.4,,,
2018-08-04,12.14,14.05,7.07,22.4,22.2,,,
2018-08-05,9.92,17.43,2.33,0.0,23.4,,,
2018-08-06,4.98,6.82,1.2,0.3,25.2,,,
2018-08-07,5.73,6.65,3.28,19.1,23.9,,,
2018-08-08,19.25,26.36,12.88,38.4,22.8,,,
2018-08-09,29.31,55.5,9.54,1.3,22.8,,,
2018-08-10,14.46,18.0,2.43,0.0,21.4,,,
2018-08-11,25.86,51.38,61.39,94.5,18.9,,,
2018-08-12,108.58,240.12,61.94,1.0,19.2,,,
2018-08-13,50.04,55.31,12.25,14.0,19.4,,,
2018-08-14,40.02,73.9,23.33,19.3,20.7,,,
2018-08-15,34.67,62.02,13.11,0.3,22.6,,,
2018-08-16,19.63,33.11,6.87,0.0,23.4,,,
2018-08-17,14.0,22.32,5.58,17.5,22.9,,,
2018-08-18,25.43,39.99,14.93,8.4,20.8,,,
2018-08-19,19.13,36.66,8.22,0.0,18.2,,,
2018-08-20,13.4,21.73,5.29,0.0,18.0,,,
2018-08-21,10.65,16.12,4.55,0.0,17.6,,,
2018-08-22,17.54,22.4,10.18,18.0,19.3,,,
2018-08-23,13.6,25.27,6.13,0.0,17.1,,,
2018-08-24,9.58,15.66,4.03,0.0,19.3,,,
2018-08-25,7.84,11.95,3.43,0.0,19.8,,,
2018-08-26,6.74,10.05,3.27,0.0,20.0,,,
2018-08-27,6.04,9.02,2.99,0.0,22.9,,,
2018-08-28,5.44,8.0,2.61,0.0,25.9,,,
2018-08-29,5.15,6.7,2.25,0.0,26.7,,,
2018-08-30,5.2,5.49,2.07,0.0,22.5,,,
2018-08-31,4.77,4.78,2.03,0.0,17.0,,,
2018-09-01,4.43,4.66,1.99,0.0,17.5,,,
2018-09-02,4.2,4.6,1.91,0.0,20.6,,,
2018-09-03,4.04,4.32,1.79,0.0,24.8,,,
2018-09-04,3.78,3.92,1.62,0.0,24.0,,,
2018-09-05,3.67,3.52,1.56,0.0,23.8,,,
2018-09-06,3.89,3.38,1.61,3.6,23.0,,,
2018-09-07,3.82,3.76,1.73,0.0,17.2,,,
2018-09-08,3.45,3.66,1.63,0.3,14.3,,,
2018-09-09,3.07,3.14,1.53,0.0,10.8,,,
2018-09-10,5.53,4.04,3.64,34.8,12.0,,,
2018-09-11,16.74,29.91,10.88,4.3,18.2,,,
2018-09-12,10.29,14.82,3.62,5.3,18.0,,,
2018-09-13,8.86,11.14,3.49,1.3,17.7,,,
2018-09-14,6.54,8.9,2.63,0.3,18.9,,,
2018-09-15,4.99,6.75,2.16,0.0,20.0,,,
2018-09-16,7.63,5.72,2.12,22.1,21.3,,,
2018-09-17,7.99,7.74,2.0,1.0,21.1,,,
2018-09-18,100.14,210.38,82.42,97.3,20.0,,,
2018-09-19,64.59,61.12,10.91,0.3,17.2,,,
2018-09-20,30.35,28.29,6.22,0.0,14.4,,,
2018-09-21,18.97,19.23,4.99,0.0,15.4,,,
2018-09-22,14.15,16.42,4.22,1.5,14.8,,,
2018-09-23,10.75,13.19,3.56,0.0,10.5,,,
2018-09-24,8.89,11.61,3.37,0.0,9.4,,,
2018-09-25,19.38,25.2,13.77,34.0,12.1,,,
2018-09-26,44.76,96.15,36.45,54.4,20.5,,,
2018-09-27,99.94,150.86,34.86,0.3,15.1,,,
2018-09-28,47.55,50.2,12.02,6.6,11.6,,,
2018-09-29,29.58,35.32,8.69,0.3,13.1,,,
2018-09-30,20.27,25.36,6.66,0.0,11.4,,,
2018-10-01,15.77,20.35,6.08,2.3,13.0,,,
2018-10-02,18.95,23.86,10.92,21.6,11.5,,,
2018-10-03,33.9,55.56,15.92,1.8,14.5,,,
2018-10-04,24.0,33.34,8.59,0.0,16.6,,,
2018-10-05,17.46,23.65,6.59,0.0,11.5,,,
2018-10-06,13.73,18.68,5.75,0.0,11.3,,,
2018-10-07,11.93,17.0,5.51,0.3,17.5,,,
2018-10-08,10.74,15.55,5.33,0.5,11.0,,,
2018-10-09,10.08,14.97,5.31,0.3,17.8,,,
2018-10-10,9.44,14.77,4.87,0.0,21.2,,,
2018-10-11,19.7,30.26,18.29,32.3,18.9,,,
2018-10-12,28.7,50.54,12.41,0.0,11.6,,,
2018-10-13,19.82,27.83,7.83,4.8,5.7,,,
2018-10-14,15.26,22.0,6.58,0.0,6.1,,,
2018-10-15,13.24,19.05,6.41,8.9,10.0,,,
2018-10-16,16.5,25.06,8.89,0.3,6.5,,,
2018-10-17,13.24,20.1,6.0,0.0,6.0,,,
2018-10-18,11.36,16.8,5.34,0.0,1.2,,,
2018-10-19,10.14,14.95,5.07,0.0,6.3,,,
2018-10-20,9.52,13.93,4.88,0.0,9.6,,,
2018-10-21,8.98,13.45,4.67,1.5,2.8,,,
2018-10-22,8.3,12.13,4.45,0.0,2.3,,,
2018-10-23,7.97,11.94,4.67,4.3,6.2,,,
2018-10-24,7.86,12.9,4.69,0.3,3.4,,,
2018-10-25,7.25,11.82,4.3,0.0,1.9,,,
2018-10-26,6.7,10.85,4.11,0.0,0.9,,,
2018-10-27,9.41,14.16,6.94,14.7,3.1,,,
2018-10-28,11.8,21.25,6.64,1.5,4.5,,,
2018-10-29,12.79,19.33,6.91,7.4,5.5,,,
2018-10-30,11.82,18.43,5.39,0.0,2.1,,,
2018-10-31,9.95,14.55,4.55,0.0,6.0,,,
2018-11-01,9.6,13.54,4.68,4.1,10.5,,,
2018-11-02,16.28,23.78,9.48,28.7,15.5,,,
2018-11-03,74.51,122.85,42.99,33.5,8.8,,,
2018-11-04,46.57,52.74,12.02,0.0,4.0,,,
2018-11-05,26.99,31.41,8.3,7.6,3.8,,,
2018-11-06,32.71,44.76,17.75,17.3,8.3,,,
2018-11-07,37.42,56.62,14.57,0.0,10.0,,,
2018-11-08,25.15,33.08,8.68,0.0,4.1,,,
2018-11-09,19.91,26.45,8.54,18.8,2.7,,,
2018-11-10,38.61,59.0,21.33,5.3,2.6,,,
2018-11-11,28.93,38.81,10.24,0.0,-0.5,,,
2018-11-12,21.08,27.75,8.21,0.0,1.3,,,
2018-11-13,45.83,72.93,29.76,33.0,2.9,,,
2018-11-14,45.44,57.69,14.86,0.0,-3.6,,,
2018-11-15,26.65,34.3,10.09,9.9,-6.0,,,
2018-11-16,20.85,31.71,9.63,9.6,-1.2,,,
2018-11-17,21.39,27.36,8.99,0.0,2.0,,,
2018-11-18,19.4,25.1,8.64,0.0,-0.4,,,
2018-11-19,19.04,26.18,10.01,9.4,0.3,,,
2018-11-20,21.46,32.87,10.46,9.1,-0.6,,,
2018-11-21,18.91,26.87,8.8,0.3,-3.6,,,
2018-11-22,15.37,21.68,7.63,0.0,-13.0,,,
2018-11-23,11.88,18.16,6.97,0.0,-9.6,,,
2018-11-24,10.54,17.85,6.7,0.0,-1.1,,,
2018-11-25,11.67,19.97,7.26,1.3,2.7,,,
2018-11-26,16.43,25.07,12.04,18.8,1.9,,,
2018-11-27,41.31,67.72,21.74,7.6,0.5,,,
2018-11-28,33.41,43.54,11.51,0.0,0.0,,,
2018-11-29,23.03,29.29,8.74,0.0,1.0,,,
2018-11-30,18.2,24.26,7.84,0.0,-0.9,,,
2018-12-01,15.03,21.66,7.12,0.0,-0.4,,,
2018-12-02,27.48,41.67,18.17,19.3,2.6,,,
2018-12-03,36.59,51.68,16.38,0.3,5.1,,,
2018-12-04,28.94,38.79,11.5,0.0,-2.8,,,
2018-12-05,19.87,27.39,8.6,0.0,-5.1,,,
2018-12-06,15.59,23.18,7.67,0.0,-2.9,,,
2018-12-07,13.55,20.69,7.1,0.0,-3.5,,,
2018-12-08,11.76,17.75,6.57,0.0,-8.3,,,
2018-12-09,10.19,15.92,6.34,0.0,-5.9,,,
2018-12-10,9.38,15.44,6.2,0.0,-4.3,,,
2018-12-11,8.76,14.26,5.99,0.0,-5.5,,,
2018-12-12,8.28,13.99,5.86,0.0,-5.1,,,
2018-12-13,7.62,12.66,5.61,0.0,-7.0,,,
2018-12-14,7.46,13.18,5.66,0.0,1.1,,,
2018-12-15,7.89,14.48,5.66,0.0,5.1,,,
2018-12-16,9.09,14.79,6.2,12.7,0.7,,,
2018-12-17,12.95,24.84,9.36,1.5,-0.3,,,
2018-12-18,11.67,17.09,6.0,0.0,-6.2,,,
2018-12-19,9.69,13.52,5.18,0.0,-4.0,,,
2018-12-20,8.47,12.84,4.94,3.3,1.3,,,
2018-12-21,38.94,64.95,31.04,40.4,11.3,,,
2018-12-22,60.18,69.86,19.5,0.5,4.1,,,
2018-12-23,29.59,33.64,9.26,0.0,-2.4,,,
2018-12-24,18.63,23.87,7.43,0.3,-2.0,,,
2018-12-25,14.46,20.17,6.69,0.0,-2.7,,,
2018-12-26,12.06,17.22,6.04,0.0,-4.1,,,
2018-12-27,10.39,16.19,5.69,0.0,-2.6,,,
2018-12-28,12.21,20.22,7.81,11.7,4.5,,,
2018-12-29,19.17,27.85,9.03,0.3,3.8,,,
2018-12-30,15.84,20.65,6.73,0.0,-3.1,,,
2018-12-31,12.63,17.69,6.01,14.0,-0.4,,,
2019-01-01,24.59,36.05,13.37,3.8,2.0,,,
2019-01-02,20.73,28.07,7.84,0.0,-4.0,,,
2019-01-03,14.91,20.63,6.39,0.8,-0.4,,,
2019-01-04,12.6,18.06,5.91,0.0,0.8,,,
2019-01-05,11.68,17.83,6.13,3.6,0.9,,,
2019-01-06,11.34,17.49,5.89,2.0,-2.2,,,
2019-01-07,10.38,15.12,5.23,0.0,-8.7,,,
2019-01-08,9.49,14.27,5.19,5.3,-1.6,,,
2019-01-09,13.47,22.03,8.26,4.6,0.8,,,
2019-01-10,14.4,20.35,6.29,0.0,-3.9,,,
2019-01-11,11.58,14.62,5.19,0.0,-9.7,,,
2019-01-12,11.62,11.27,4.81,0.0,-10.9,,,
2019-01-13,8.77,10.43,4.72,0.0,-10.5,,,
2019-01-14,6.39,9.49,4.65,0.0,-8.6,,,
2019-01-15,5.54,9.49,4.58,0.0,-6.2,,,
2019-01-16,5.02,9.32,4.54,0.0,-3.4,,,
2019-01-17,5.34,9.15,4.38,0.0,-8.2,,,
2019-01-18,5.3,8.83,4.31,0.0,-3.4,,,
2019-01-19,4.47,9.15,4.3,2.0,-5.0,,,
2019-01-20,4.68,10.02,4.49,20.6,-9.7,,,
2019-01-21,4.61,11.13,4.29,0.0,-19.8,,,
2019-01-22,4.48,12.89,4.13,0.0,-9.3,,,
2019-01-23,6.51,9.73,4.13,1.3,-2.7,,,
2019-01-24,61.45,200.28,88.63,77.0,6.8,,,
2019-01-25,50.58,93.98,24.7,0.0,-2.8,,,
2019-01-26,25.05,38.21,10.52,0.0,-7.3,,,
2019-01-27,17.77,24.31,8.57,0.0,-2.1,,,
2019-01-28,15.47,21.23,7.75,0.0,-7.1,,,
2019-01-29,15.3,16.69,7.13,3.6,-7.2,,,
2019-01-30,11.09,17.85,6.87,3.6,-8.8,,,
2019-01-31,19.51,21.46,6.48,0.0,-17.5,,,
2019-02-01,30.1,20.81,6.22,0.0,-14.9,,,
2019-02-02,29.77,22.45,6.09,0.0,-8.9,,,
2019-02-03,8.56,15.69,5.95,0.0,0.1,,,
2019-02-04,8.07,14.63,6.02,0.0,6.6,,,
2019-02-05,10.52,18.02,7.79,0.3,7.0,,,
2019-02-06,13.37,20.09,7.32,9.9,0.2,,,
2019-02-07,13.79,22.04,8.32,1.3,0.0,,,
2019-02-08,22.54,32.33,11.45,5.8,0.7,,,
2019-02-09,19.34,23.91,7.49,0.0,-6.1,,,
2019-02-10,11.65,16.33,5.9,0.0,-6.0,,,
2019-02-11,8.72,14.54,5.43,0.0,-4.5,,,
2019-02-12,7.67,12.99,5.11,16.5,-9.1,,,
2019-02-13,6.99,13.37,5.25,11.2,-1.8,,,
2019-02-14,6.97,13.25,4.92,0.0,-3.8,,,
2019-02-15,7.14,13.22,5.26,1.0,2.8,,,
2019-02-16,7.95,15.16,5.6,0.0,-1.7,,,
2019-02-17,7.22,12.74,4.77,0.0,-4.6,,,
2019-02-18,6.82,12.0,4.61,3.8,-5.2,,,
2019-02-19,6.38,11.09,4.41,0.0,-9.0,,,
2019-02-20,5.85,10.54,4.3,1.8,-8.4,,,
2019-02-21,5.71,10.9,4.38,8.9,-0.7,,,
2019-02-22,5.63,10.86,4.23,0.0,0.4,,,
2019-02-23,5.43,10.46,4.1,0.0,-1.9,,,
2019-02-24,7.2,13.29,5.74,8.6,0.5,,,
2019-02-25,8.51,16.18,5.3,1.3,-3.0,,,
2019-02-26,7.31,12.17,4.27,0.0,-8.3,,,
2019-02-27,6.7,10.76,3.98,0.8,-11.7,,,
2019-02-28,5.75,9.79,3.83,1.8,-8.2,,,
2019-03-01,5.24,9.31,3.68,0.0,-4.8,,,
2019-03-02,4.95,9.01,3.62,0.8,-2.1,,,
2019-03-03,4.78,8.97,3.54,3.6,-0.4,,,
2019-03-04,4.75,8.98,3.53,7.4,-3.0,,,
2019-03-05,4.6,8.56,3.44,0.0,-8.6,,,
2019-03-06,4.45,8.21,3.38,0.0,-10.8,,,
2019-03-07,4.27,8.05,3.29,0.0,-11.1,,,
2019-03-08,3.97,7.54,3.21,0.0,-6.6,,,
2019-03-09,3.78,7.5,3.14,0.0,-1.2,,,
2019-03-10,3.79,7.57,3.14,9.6,-1.4,,,
2019-03-11,3.92,8.03,3.29,0.0,1.9,,,
2019-03-12,3.96,8.3,3.24,0.0,-0.9,,,
2019-03-13,3.8,7.71,3.09,0.0,0.0,,,
2019-03-14,4.08,8.49,3.35,0.0,4.8,,,
2019-03-15,10.8,19.6,8.12,0.0,10.3,,,
2019-03-16,15.04,30.69,8.62,0.0,2.2,,,
2019-03-17,12.65,19.1,5.13,0.0,-2.4,,,
2019-03-18,10.86,13.76,4.13,0.0,-2.7,,,
2019-03-19,8.68,11.87,3.77,0.0,-1.4,,,
2019-03-20,7.72,11.95,3.91,0.0,2.5,,,
2019-03-21,8.24,12.98,4.22,0.0,3.3,,,
2019-03-22,14.5,23.72,7.6,13.7,1.0,,,
2019-03-23,14.56,23.59,5.4,3.3,-0.9,,,
2019-03-24,12.56,16.65,4.56,0.0,3.1,,,
2019-03-25,13.47,18.25,5.06,0.0,2.2,,,
2019-03-26,12.31,16.76,4.5,0.0,-0.8,,,
2019-03-27,10.39,14.43,4.01,0.0,0.3,,,
2019-03-28,10.55,15.24,4.48,0.0,3.1,,,
2019-03-29,14.66,21.26,6.3,3.0,5.6,,,
2019-03-30,24.8,29.65,9.19,0.3,10.3,,,
2019-03-31,56.08,43.9,14.24,9.1,8.0,,,
2019-04-01,29.91,37.03,8.45,0.0,-0.3,,,
2019-04-02,18.88,20.89,5.41,0.0,1.9,,,
2019-04-03,17.17,18.61,5.37,0.5,5.4,,,
2019-04-04,17.03,17.42,4.83,0.0,2.2,,,
2019-04-05,12.73,15.12,4.25,3.0,0.3,,,
2019-04-06,12.89,16.24,5.29,1.0,5.3,,,
2019-04-07,16.99,17.58,5.66,0.0,10.1,,,
2019-04-08,29.52,29.85,11.58,15.0,3.1,,,
2019-04-09,26.08,30.73,8.09,7.1,0.6,,,
2019-04-10,23.13,28.01,7.69,0.5,1.0,,,
2019-04-11,17.19,21.03,5.66,0.0,2.8,,,
2019-04-12,14.5,18.0,5.2,9.9,6.4,,,
2019-04-13,37.56,43.16,16.0,10.7,15.2,,,
2019-04-14,29.7,33.77,8.16,3.6,14.7,,,
2019-04-15,46.01,60.71,23.14,25.4,10.1,,,
2019-04-16,38.2,46.72,11.28,0.0,6.1,,,
2019-04-17,24.51,27.99,7.61,0.0,7.3,,,
2019-04-18,18.96,22.43,6.82,0.5,6.8,,,
2019-04-19,17.73,20.81,6.54,8.1,16.8,,,
2019-04-20,52.11,73.86,32.35,27.9,17.1,,,
2019-04-21,42.47,51.67,13.72,1.5,13.4,,,
2019-04-22,34.58,40.58,15.76,22.4,12.5,,,
2019-04-23,46.23,66.13,21.23,7.1,13.1,,,
2019-04-24,35.34,43.98,13.86,0.5,9.6,,,
2019-04-25,25.57,30.87,9.72,0.0,9.7,,,
2019-04-26,33.88,58.39,30.31,56.9,6.3,,,
2019-04-27,124.14,205.51,73.94,5.8,4.3,,,
2019-04-28,50.4,61.51,18.73,0.3,4.7,,,
2019-04-29,31.86,40.24,13.51,0.8,6.7,,,
2019-04-30,26.76,35.21,13.1,3.8,5.1,,,
2019-05-01,22.69,30.55,11.23,0.3,7.2,,,
2019-05-02,20.77,28.76,11.46,4.6,6.4,,,
2019-05-03,21.48,30.72,12.89,8.9,8.0,,,
2019-05-04,24.14,35.65,13.49,2.0,12.9,,,
2019-05-05,21.18,29.79,10.91,1.5,10.7,,,
2019-05-06,17.96,25.32,9.34,0.0,11.9,,,
2019-05-07,15.72,22.22,8.69,5.1,12.5,,,
2019-05-08,14.28,21.66,8.5,0.0,11.5,,,
2019-05-09,12.35,19.37,7.5,0.0,10.1,,,
2019-05-10,11.14,17.94,7.28,1.3,11.1,,,
2019-05-11,10.19,17.6,6.84,0.0,11.8,,,
2019-05-12,10.89,16.91,7.71,9.4,4.9,,,
2019-05-13,11.88,19.31,8.11,11.7,5.6,,,
2019-05-14,16.76,27.45,10.96,1.8,4.0,,,
2019-05-15,14.43,22.25,7.69,1.3,8.4,,,
2019-05-16,12.06,19.08,6.73,0.3,11.1,,,
2019-05-17,10.8,17.12,6.42,2.5,12.1,,,
2019-05-18,9.58,16.08,5.82,0.0,14.5,,,
2019-05-19,11.59,16.12,6.65,11.2,15.9,,,
2019-05-20,12.31,18.39,6.04,2.3,20.0,,,
2019-05-21,9.88,15.88,5.2,0.0,12.8,,,
2019-05-22,8.03,13.46,4.76,0.0,13.3,,,
2019-05-23,7.4,11.96,4.77,9.1,13.4,,,
2019-05-24,8.79,13.58,6.21,0.3,14.5,,,
2019-05-25,7.26,12.22,4.57,2.8,14.5,,,
2019-05-26,6.66,11.7,4.69,0.0,19.1,,,
2019-05-27,5.65,11.01,3.87,0.0,18.1,,,
2019-05-28,6.3,10.19,4.72,9.6,8.8,,,
2019-05-29,6.9,12.47,4.97,0.0,9.4,,,
2019-05-30,6.01,11.81,4.22,2.0,13.2,,,
2019-05-31,5.64,11.53,3.95,0.8,17.1,,,
2019-06-01,4.74,10.23,3.38,0.0,17.1,,,
2019-06-02,6.07,9.46,5.17,13.5,15.9,,,
2019-06-03,9.3,17.5,6.65,0.0,11.6,,,
2019-06-04,6.73,12.63,3.83,0.0,12.4,,,
2019-06-05,5.65,10.38,3.48,12.9,19.1,,,
2019-06-06,11.73,15.83,7.18,2.8,19.7,,,
2019-06-07,7.44,13.1,3.61,0.0,18.8,,,
2019-06-08,5.31,9.67,2.94,0.0,18.9,,,
2019-06-09,4.33,7.78,2.6,0.0,18.2,,,
2019-06-10,3.79,6.31,2.37,1.5,18.7,,,
2019-06-11,6.21,7.06,3.6,7.9,17.6,,,
2019-06-12,4.92,7.38,2.51,0.0,16.4,,,
2019-06-13,5.74,6.59,3.4,8.9,10.2,,,
2019-06-14,5.87,8.31,3.15,0.5,13.4,,,
2019-06-15,4.61,7.19,2.37,0.0,18.0,,,
2019-06-16,7.76,7.53,4.37,16.3,16.4,,,
2019-06-17,8.63,13.23,3.7,0.3,18.4,,,
2019-06-18,6.29,8.96,2.77,2.8,16.8,,,
2019-06-19,5.66,7.82,2.59,0.0,19.6,,,
2019-06-20,6.06,7.18,3.19,4.6,19.1,,,
2019-06-21,6.18,8.52,3.01,1.3,17.1,,,
2019-06-22,4.93,7.17,2.15,0.0,18.2,,,
2019-06-23,4.32,5.6,1.73,0.0,19.9,,,
2019-06-24,3.93,4.25,1.51,0.0,20.6,,,
2019-06-25,9.43,5.6,4.48,24.6,18.5,,,
2019-06-26,10.05,15.14,3.11,1.5,21.8,,,
2019-06-27,6.63,7.94,2.2,0.0,21.7,,,
2019-06-28,5.18,5.53,1.51,0.0,23.0,,,
2019-06-29,5.24,4.47,1.56,3.8,21.7,,,
2019-06-30,5.21,4.54,1.77,4.6,17.7,,,
2019-07-01,4.79,4.91,1.57,0.0,19.9,,,
2019-07-02,4.25,3.98,1.25,0.0,20.7,,,
2019-07-03,3.73,3.3,1.07,0.0,23.6,,,
2019-07-04,3.38,2.71,0.94,0.0,23.5,,,
2019-07-05,3.09,2.25,0.84,0.0,24.3,,,
2019-07-06,7.02,3.37,7.56,21.8,23.6,,,
2019-07-07,6.88,14.27,3.31,0.0,20.6,,,
2019-07-08,4.37,6.0,1.41,0.0,19.3,,,
2019-07-09,3.48,3.37,1.05,0.0,21.3,,,
2019-07-10,3.05,2.44,0.87,0.0,22.8,,,
2019-07-11,3.04,1.83,0.89,1.3,22.2,,,
2019-07-12,2.91,1.63,0.9,1.0,22.8,,,
2019-07-13,2.36,1.45,0.74,0.0,22.3,,,
2019-07-14,1.8,1.24,0.62,0.0,23.0,,,
2019-07-15,1.39,1.0,0.57,0.0,19.8,,,
2019-07-16,1.08,0.81,0.54,0.0,22.0,,,
2019-07-17,9.33,4.26,5.7,38.9,23.0,,,
2019-07-18,10.25,16.11,2.11,0.3,19.5,,,
2019-07-19,5.28,5.58,1.11,0.0,23.4,,,
2019-07-20,3.62,2.84,0.81,0.0,27.2,,,
2019-07-21,2.58,1.84,0.61,0.0,25.8,,,
2019-07-22,10.59,4.66,6.51,48.8,19.4,,,
2019-07-23,35.97,67.14,20.65,26.7,16.9,,,
2019-07-24,19.44,21.43,2.86,0.0,19.5,,,
2019-07-25,11.17,7.96,1.54,0.8,19.6,,,
2019-07-26,7.78,4.55,1.22,0.3,21.1,,,
2019-07-27,6.02,3.01,1.02,0.0,22.3,,,
2019-07-28,5.84,2.62,2.04,6.9,22.5,,,
2019-07-29,6.11,6.05,1.88,0.0,23.4,,,
2019-07-30,4.14,4.0,1.0,0.0,25.5,,,
2019-07-31,3.5,2.44,0.88,1.0,22.8,,,
2019-08-01,2.78,1.83,0.77,0.0,21.5,,,
2019-08-02,2.06,1.43,0.61,0.0,21.0,,,
2019-08-03,2.15,1.28,0.81,3.6,20.6,,,
2019-08-04,1.82,1.35,0.77,0.3,20.6,,,
2019-08-05,1.17,1.14,0.58,0.0,19.3,,,
2019-08-06,0.91,0.94,0.53,0.0,20.7,,,
2019-08-07,3.59,1.71,2.04,27.9,21.0,,,
2019-08-08,6.8,9.23,2.71,1.5,21.1,,,
2019-08-09,2.95,4.73,0.96,0.0,19.4,,,
2019-08-10,1.9,2.36,0.72,0.3,16.9,,,
2019-08-11,1.36,1.68,0.64,0.3,17.1,,,
2019-08-12,1.02,1.31,0.53,0.0,20.7,,,
2019-08-13,0.86,1.04,0.54,0.0,21.2,,,
2019-08-14,0.7,0.91,0.5,0.0,20.2,,,
2019-08-15,0.52,0.78,0.44,0.0,20.2,,,
2019-08-16,0.38,0.69,0.39,0.0,21.5,,,
2019-08-17,1.45,0.94,1.38,18.8,21.0,,,
