DateTime,Middleton_Discharge,Ipswich_Discharge,Byfield_Discharge,PIE_Precipitation,PIE_AirTemperature,STAHQ_WindDirection,STAHQ_WindSpeed,STAHQ_VaporPressure
2009-04-12,5521.776,12770.8768,2738.234560000001,3.048,2.6,50.7,81.01333333333334,0.49
2009-04-13,4927.1232,11978.0064,2506.0368,0.508,5.7,258.5,75.45666666666666,0.68
2009-04-14,4417.4208,11241.7696,2282.33408,0.0,5.8,250.6,69.9,0.8
2009-04-15,3992.6688,10335.632,2075.62144,0.0,3.7,262.7,78.8,0.5
2009-04-16,3511.2832,9457.8112,1902.88896,0.0,4.0,279.0,80.01,0.62
2009-04-17,3143.1648,8579.9904,1735.81984,0.0,11.2,111.6,92.53,0.73
2009-04-18,2800.53152,7900.3872,1568.75072,1.778,11.2,260.3,64.89,0.75
2009-04-19,2344.63104,7362.368,1446.98848,0.254,6.5,248.9,76.9,0.64
2009-04-20,2135.08672,6824.3488,1339.38464,0.762,5.2,125.9,61.78,0.87
2009-04-21,2973.264,7362.368,1662.1961600000006,35.052,9.6,57.2,46.66,1.12
2009-04-22,4587.3216,8834.8416,2273.83904,4.8260000000000005,12.4,305.2,55.3,0.69
2009-04-23,5097.024,10420.5824,2707.08608,2.032,9.7,207.6,60.02333333333333,1.0
2009-04-24,5238.608,11411.6704,2687.2643199999998,0.0,12.8,299.7,64.74666666666667,1.7
2009-04-25,4927.1232,11326.72,2545.6803200000004,0.0,21.2,275.5,69.47,1.41
2009-04-26,4474.0544,10533.8496,2338.96768,0.0,20.6,126.7,74.82,1.64
2009-04-27,3936.0352,9656.0288,2030.3145600000007,0.0,13.1,343.9,83.38,1.3
2009-04-28,3369.6992,8834.8416,1772.6316800000006,0.0,21.5,41.2,72.86,0.72
2009-04-29,2831.680000000001,8126.921600000002,1523.4438400000001,0.0,10.8,274.3,62.33999999999999,1.27
2009-04-30,2432.4131199999997,7135.8336,1308.2361600000004,0.0,12.5,329.6,51.81999999999999,1.5
2009-05-01,2183.22528,6427.9136,1163.82048,0.0,17.5,296.6,41.3,1.07
2009-05-02,1996.3344,5833.2608,1067.54336,0.254,15.7,266.2,80.52,1.12
2009-05-03,1843.42368,5351.8752,985.4246400000001,0.0,12.1,272.0,64.71,0.93
2009-05-04,1699.0079999999994,4955.440000000001,920.296,0.0,14.7,261.5,64.2,1.17
2009-05-05,1650.86944,4757.2224000000015,923.12768,11.684,9.1,268.1,69.12,1.28
2009-05-06,2129.42336,4983.7568,1081.70176,8.382,11.1,190.4,43.46,1.15
2009-05-07,2828.84832,5663.360000000002,1359.2064,19.558,10.7,272.6,34.73,1.57
2009-05-08,3313.0656,6512.864000000001,1636.7110400000001,0.0,17.9,277.6,65.4,1.82
2009-05-09,3313.0656,7192.4672,1738.65152,11.68,18.7,94.8,72.66,0.91
2009-05-10,3369.6992,7390.6848,1832.09696,0.0,15.1,9.9,82.77,1.05
2009-05-11,3086.5312,7050.8832,1710.3347199999994,0.0,10.6,287.1,75.51,1.03
2009-05-12,2624.96736,6427.9136,1537.60224,0.0,10.4,269.4,56.85,1.09
2009-05-13,2279.5024,5748.3104,1367.70144,0.0,13.6,288.3,76.9,1.15
2009-05-14,1962.35424,5153.657600000001,1206.2956800000004,5.08,13.4,289.5,83.12,1.48
2009-05-15,1795.28512,4728.9056,1101.52352,0.0,17.8,275.9,69.29,1.6
2009-05-16,1650.86944,4304.1536,976.9296,0.0,12.0,109.8,74.39,0.79
2009-05-17,1546.0972800000006,4105.936,985.4246400000001,8.128,14.5,290.0,65.84,0.93
2009-05-18,1489.46368,3936.0352,934.4544,0.0,8.9,241.6,70.24,0.98
2009-05-19,1339.38464,3794.4512,869.32576,0.0,11.8,9.1,68.77,1.63
2009-05-20,1200.63232,3398.0159999999996,801.36544,0.0,18.8,17.9,46.92,2.01
2009-05-21,1095.8601600000004,3058.2144,710.7516800000003,0.0,24.1,5.5,73.96,1.48
2009-05-22,982.59296,2715.5811200000007,605.97952,0.0,22.9,268.7,82.86,1.39
2009-05-23,872.1574400000003,2474.88832,526.6924799999998,0.0,12.9,251.7,52.88,1.33
2009-05-24,773.0486400000003,2271.00736,492.71232000000003,0.254,16.7,223.1,53.4,0.84
2009-05-25,696.5932799999997,2101.10656,472.89055999999994,0.0,18.1,341.3,85.88,1.02
2009-05-26,617.30624,1917.0473600000007,407.76192,0.0,10.6,340.2,84.41,1.0
2009-05-27,620.13792,1789.6217600000002,373.78176,11.175999999999998,8.9,58.6,25.23,1.0
2009-05-28,801.36544,1894.39392,376.61343999999997,1.778,8.6,300.7,38.97,1.15
2009-05-29,764.5536,2016.15616,404.93023999999997,3.048,11.1,339.1,23.59,1.6
2009-05-30,897.64256,2299.32416,506.87072,8.382,17.5,284.4,66.61,1.03
2009-05-31,934.4544,2474.88832,552.1776,2.54,15.4,61.6,72.14,1.14
2009-06-01,843.84064,2534.3536,526.6924799999998,0.0,13.8,323.8,77.93,1.25
2009-06-02,758.8902400000003,2460.7299199999998,467.2272,0.0,18.3,231.3,63.94,1.48
2009-06-03,671.10816,2319.1459200000004,410.5936,0.0,16.4,326.0,73.44,1.33
2009-06-04,574.83104,2200.21536,373.78176,0.0,16.4,216.2,57.63,1.64
2009-06-05,495.54400000000004,1803.7801600000007,328.47488,0.0,13.8,295.5,68.95,1.37
2009-06-06,447.40544000000006,1925.5424,291.66303999999997,0.0,15.0,57.1,68.86,1.64
2009-06-07,396.4352,1871.7404800000002,297.3264000000001,0.0,18.7,310.1,63.68,1.22
2009-06-08,334.13824000000005,1653.70112,300.15808,0.0,16.9,253.2,68.0,1.15
2009-06-09,294.4947200000001,1517.78048,255.13436800000002,2.286,13.0,147.7,33.35,1.29
2009-06-10,351.12832000000014,1441.32512,242.10864000000004,0.0,13.0,154.0,44.67,1.5
2009-06-11,308.65312,1339.38464,390.77184000000005,12.954,12.6,82.7,44.06,1.94
2009-06-12,1240.27584,1885.89888,889.1475199999999,29.21,16.5,265.7,56.42,1.94
2009-06-13,2084.11648,2174.73024,1115.68192,0.0,18.5,265.4,48.73,1.57
2009-06-14,2149.24512,2916.6304,1141.16704,7.874,14.4,150.8,38.71,1.4
2009-06-15,2766.55136,3907.7184,1044.8899199999996,0.0,14.0,269.7,38.53,1.7
2009-06-16,2763.71968,4360.7872,906.1376,0.0,13.8,8.5,72.32,1.71
2009-06-17,2446.5715200000004,4445.7376,696.5932799999997,0.0,16.2,1.5,71.97,1.4
2009-06-18,2081.2848,4445.7376,552.1776,10.16,14.7,285.9,45.88,1.71
2009-06-19,2387.10624,4955.440000000001,824.0188800000003,18.288,17.8,297.4,35.08,1.82
2009-06-20,2916.6304,5238.608,1121.34528,0.254,18.1,313.6,37.15,2.02
2009-06-21,2619.304,5493.4592,1288.4144,5.8420000000000005,16.2,292.8,60.39,1.72
2009-06-22,2916.6304,6201.3792,1364.86976,7.62,16.5,205.5,61.95,1.9
2009-06-23,3454.6496,6909.2992,1390.35488,3.556,17.3,270.7,74.22,2.24
2009-06-24,3256.432,7390.6848,1506.4537599999999,7.874,14.0,114.9,51.15,2.56
2009-06-25,3029.8976,7588.9024,1597.0675199999994,0.0,19.7,307.4,66.7,2.34
2009-06-26,2826.01664,7617.2192,1650.86944,5.08,22.2,273.8,56.94,2.06
2009-06-27,2670.2742399999997,7249.1008,1798.1168,0.0,16.9,247.8,44.84,2.2
2009-06-28,2353.12608,6597.8144,1795.28512,3.81,15.2,262.2,32.05,2.06
2009-06-29,2177.56192,6173.0624,1758.4732800000006,10.16,17.6,76.5,32.57,2.34
2009-06-30,2200.21536,6541.1808,1885.89888,1.016,14.9,273.6,66.01,1.82
2009-07-01,2132.25504,7164.1504,2152.0768,8.382,14.2,290.5,35.34,1.71
2009-07-02,3114.848,8353.456,2831.680000000001,18.288,13.8,134.5,26.61,2.06
2009-07-03,5012.0736,9967.5136,3766.1344,2.032,18.3,318.5,37.67,1.61
2009-07-04,4728.9056,11609.888,3936.0352,0.254,20.0,334.9,51.84,0.0
2009-07-05,4417.4208,12770.8768,3539.6,0.0,19.2,292.0,55.295,2.01
2009-07-06,4020.9856,12912.4608,3029.8976,0.0,18.6,249.1,58.75,1.6
2009-07-07,3681.184,12204.5408,2752.39296,25.146,15.4,87.9,39.05,1.6
2009-07-08,5012.0736,12204.5408,3256.432,4.064,14.9,12.8,36.81,1.6
2009-07-09,4842.1728,11978.0064,3567.9168,0.0,15.4,1.6,61.86,2.0
2009-07-10,4134.2528,11638.2048,3369.6992,0.0,17.4,310.0,70.16,2.2
2009-07-11,3596.2336,10958.6016,2831.680000000001,5.587999999999999,19.3,261.7,57.2,1.73
2009-07-12,3398.0159999999996,10420.5824,2435.2448,7.112,21.0,326.3,54.35,1.33
2009-07-13,3058.2144,9684.3456,1888.73056,0.0,19.7,264.8,65.75,0.0
2009-07-14,2494.7100800000007,8891.4752,1512.11712,0.0,17.1,279.70000000000005,60.695,1.66
2009-07-15,2160.57184,8268.5056,1345.0479999999998,0.0,19.2,294.6,55.64,1.94
2009-07-16,1812.2752,7419.0016,1197.80064,0.0,21.8,282.3,42.42,2.34
2009-07-17,1582.90912,6512.864000000001,1042.0582399999996,0.0,22.8,20.4,43.55,2.34
2009-07-18,1475.30528,5974.8448,954.27616,18.538,21.3,243.5,46.57,1.9
2009-07-19,1427.16672,5380.191999999999,863.6624,0.0,21.2,5.5,62.55,2.17
2009-07-20,1288.4144,4813.856,736.2368,0.0,20.7,243.5,50.28,2.06
2009-07-21,1277.08768,4360.7872,713.58336,14.224,17.7,303.0,25.57,2.2
2009-07-22,1483.8003199999994,4190.8864,739.06848,1.524,19.7,138.6,40.61,1.86
2009-07-23,1475.30528,4105.936,722.0784,6.096,17.1,285.6,64.02,1.82
2009-07-24,3851.0848,7560.5856,1826.4336,89.65799999999999,17.0,144.8,22.2,2.34
2009-07-25,6654.448,13507.1136,3398.0159999999996,0.0,21.6,267.9,45.19,2.49
2009-07-26,5748.3104,16508.6944,3482.9664,0.254,23.5,294.2,48.21,2.49
2009-07-27,5323.5584,16650.2784,2916.6304,2.286,25.2,262.9,48.3,2.49
2009-07-28,4728.9056,14922.9536,2350.2944,0.0,24.6,345.1,56.94,2.64
2009-07-29,3936.0352,12572.6592,1965.18592,0.254,25.0,185.0,48.12,2.34
2009-07-30,3341.3824,12147.9072,1871.7404800000002,8.128,24.4,274.0,48.38,1.82
2009-07-31,3426.3328,15347.7056,2279.5024,33.274,20.5,249.2,24.02,2.34
2009-08-01,4898.8064,27665.5136,2814.689920000001,0.0,22.1,272.3,46.05,2.06
2009-08-02,4474.0544,16706.912,2826.01664,0.0,20.6,52.4,39.66,2.06
2009-08-03,3964.3520000000003,12487.7088,2573.99712,0.0,22.8,259.1,50.8,2.34
2009-08-04,3596.2336,11015.2352,2214.37376,0.0,22.9,235.0,39.48,2.19
2009-08-05,3199.7984,9854.2464,1866.07712,0.0,24.4,242.7,55.81,2.04
2009-08-06,2789.2048,8806.524800000001,1563.0873600000002,0.0,20.1,243.6,52.88,1.58
2009-08-07,2392.7696,7730.4864,1313.89952,0.0,19.6,321.7,71.28,1.67
2009-08-08,1979.34432,6767.715200000002,1084.53344,0.0,17.8,255.5,65.15,1.92
2009-08-09,1633.87936,6031.4784,903.3059199999999,0.0,18.8,189.5,41.39,2.64
2009-08-10,1415.84,5465.1424,758.8902400000003,0.0,23.9,343.4,38.79,2.81
2009-08-11,1279.9193599999999,4813.856,654.1180800000002,2.54,21.7,96.0,48.3,2.42
2009-08-12,1172.31552,4247.52,543.68256,0.0,19.8,354.3,60.05,2.2
2009-08-13,1061.88,3822.768,475.72224000000006,0.508,18.4,285.4,67.31,2.63
2009-08-14,974.09792,3454.6496,475.72224000000006,0.254,20.6,346.7,52.1,2.74
2009-08-15,852.33568,3114.848,433.24704,0.0,24.1,273.9,53.57,2.97
2009-08-16,722.0784,2916.6304,387.94016,0.0,25.4,165.5,49.16,3.36
2009-08-17,614.47456,2749.56128,342.63327999999996,0.0,26.5,262.7,47.52,3.06
2009-08-18,540.8508800000002,2568.33376,302.98976,0.0,27.5,70.3,53.57,2.39
2009-08-19,489.88064,2418.254720000001,272.407616,0.0,26.1,70.0,55.81,2.32
2009-08-20,444.57375999999994,2262.5123200000007,243.24131200000002,0.0,22.1,277.6,61.08,2.49
2009-08-21,399.26687999999996,2058.6313600000008,227.100736,0.0,26.2,241.1,20.82,2.49
2009-08-22,631.46464,1945.36416,328.47488,12.446,25.1,290.0,21.17,2.64
2009-08-23,1441.32512,1939.7008,577.6627199999998,4.3180000000000005,24.7,262.0,38.28,2.34
2009-08-24,1520.61216,2106.7699199999997,920.296,41.662,21.4,205.4,46.22,2.34
2009-08-25,1311.06784,2443.7398399999997,1211.95904,0.254,21.8,217.3,44.76,1.49
2009-08-26,923.12768,2627.79904,1240.27584,0.0,23.2,324.7,58.32,1.53
2009-08-27,645.6230400000002,2811.85824,1107.18688,0.0,16.9,264.4,81.48,1.59
2009-08-28,478.55392,2831.680000000001,940.11776,5.587999999999999,16.3,346.5,56.94,1.4
2009-08-29,1444.1568,3766.1344,1379.02816,51.562,14.2,157.1,34.65,1.82
2009-08-30,2772.2147200000004,4870.4896,1956.69088,0.0,17.1,310.6,46.57,1.5
2009-08-31,2208.7104,5776.6272,2222.8688,0.0,16.2,277.8,69.81,1.5
2009-09-01,1781.12672,5974.8448,1939.7008,0.0,14.6,289.4,53.48,1.82
2009-09-02,1577.24576,5748.3104,1597.0675199999994,0.0,16.1,270.5,49.25,2.2
2009-09-03,1396.01824,5068.7072,1308.2361600000004,0.0,17.8,86.8,42.25,2.2
2009-09-04,1209.1273600000004,4304.1536,1067.54336,0.0,18.0,286.0,48.56,1.52
2009-09-05,1025.06816,3681.184,886.3158400000003,0.0,19.4,313.8,65.06,1.5
2009-09-06,843.84064,3228.1152,741.9001599999997,0.0,13.2,349.2,59.44,1.5
2009-09-07,676.77152,2916.6304,622.9696,0.0,13.9,116.7,46.92,2.06
2009-09-08,543.68256,2704.2544000000007,523.8608,0.0,17.0,272.3,50.72,1.82
2009-09-09,430.41536,2523.02688,453.0688,0.0,15.6,279.0,61.86,1.48
2009-09-10,387.94016,2313.482560000001,396.4352,0.0,13.5,291.9,68.86,1.4
2009-09-11,308.65312,2208.7104,291.66303999999997,2.286,14.2,271.4,35.94,1.94
2009-09-12,419.08864000000005,2562.6704,314.31647999999996,30.48,15.6,242.8,33.7,1.76
2009-09-13,1163.82048,2712.74944,424.75199999999995,0.0,19.4,226.9,55.38,1.69
2009-09-14,1143.9987199999996,2656.11584,526.6924799999998,0.0,16.2,274.8,71.11,1.5
2009-09-15,951.44448,2644.789120000001,555.0092800000001,0.0,16.8,17.3,61.08,1.26
2009-09-16,917.46432,2712.74944,560.67264,0.0,13.8,320.6,47.52,1.4
2009-09-17,914.63264,2690.0959999999995,549.34592,0.0,12.0,19.6,47.61,1.0
2009-09-18,874.98912,2576.8288,538.0192,0.0,14.9,277.6,56.68,1.13
2009-09-19,798.5337599999997,2381.44288,484.21728000000013,0.0,11.7,340.4,95.73,1.4
2009-09-20,724.9100800000001,2163.4035200000008,430.41536,0.0,12.5,309.9,53.83,1.82
2009-09-21,651.2864,2013.32448,382.2768,0.0,12.9,249.6,55.04,1.57
2009-09-22,622.9696,1931.20576,351.12832000000014,0.0,17.3,259.0,29.55,1.91
2009-09-23,557.84096,1829.26528,334.13824000000005,0.0,22.2,233.3,37.41,1.13
2009-09-24,475.72224000000006,1701.83968,314.31647999999996,0.0,19.7,255.3,83.55,1.15
2009-09-25,478.55392,1574.41408,272.124448,0.0,12.0,265.5,86.57,0.99
2009-09-26,906.1376,1424.33504,255.417536,0.0,9.3,200.5,62.64,1.15
2009-09-27,597.4844800000002,1370.5331199999996,255.700704,8.636000000000001,14.8,246.3,28.43,1.71
2009-09-28,538.0192,1427.16672,283.168,16.762,18.9,209.8,58.58,1.5
2009-09-29,722.0784,1715.99808,390.77184000000005,2.794,15.9,217.5,50.98,0.99
2009-09-30,685.2665599999998,1741.4832,393.60352,0.0,11.1,225.1,58.49,0.87
2009-10-01,566.336,2016.15616,390.77184000000005,0.0,7.7,234.5,41.56,1.15
2009-10-02,538.0192,1755.6416,373.78176,0.0,9.8,183.7,40.09,1.15
2009-10-03,824.0188800000003,1917.0473600000007,399.26687999999996,21.336,14.6,268.0,17.54,1.5
2009-10-04,1228.94912,2095.4432,461.56384,0.254,14.6,230.7,36.89,1.4
2009-10-05,1138.33536,2248.35392,526.6924799999998,0.508,13.2,326.9,42.85,1.23
2009-10-06,996.75136,2395.60128,577.6627199999998,0.0,12.2,262.8,57.8,1.18
2009-10-07,1194.9689600000004,2622.13568,645.6230400000002,22.606,13.5,10.0,47.78,1.0
2009-10-08,1381.8598399999994,2701.42272,617.30624,0.0,12.0,2.3,79.23,1.07
2009-10-09,1172.31552,2746.7296,637.128,2.286,11.7,219.0,11.84,0.93
2009-10-10,1234.61248,2859.9968,625.80128,5.334,12.2,275.6,62.38,0.84
2009-10-11,1245.9392,2831.680000000001,529.5241599999998,0.0,8.3,312.8,61.0,0.82
2009-10-12,1101.52352,2823.18496,481.3856,0.0,6.8,309.4,61.69,0.64
2009-10-13,1090.1968,2888.3136,489.88064,8.89,6.7,314.7,47.26,0.58
2009-10-14,1169.48384,2944.9472,487.04896,0.0,3.9,282.1,73.79,0.54
2009-10-15,1056.21664,2888.3136,492.71232000000003,0.0,3.5,300.9,38.02,0.67
2009-10-16,1022.23648,2859.9968,458.73216,4.3180000000000005,4.7,271.9,59.1,0.8
2009-10-17,1025.06816,2743.897920000001,438.9104,0.0,5.4,89.7,57.11,0.59
2009-10-18,1231.7808,2820.353280000001,453.0688,24.13,4.1,192.8,43.55,0.84
2009-10-19,1772.6316800000006,3256.432,566.336,0.254,5.6,279.9,72.66,0.95
2009-10-20,1645.2060800000006,3681.184,634.2963199999998,0.0,7.6,254.9,49.08,1.15
2009-10-21,1407.34496,4020.9856,648.4547200000002,0.0,10.9,87.2,45.96,0.0
2009-10-22,1294.07776,4020.9856,617.30624,0.254,10.3,88.7,62.42,0.65
2009-10-23,1480.96864,3737.8176,555.0092800000001,0.508,5.9,90.2,78.88,0.81
2009-10-24,1803.7801600000007,3482.9664,620.13792,21.082,12.1,333.5,31.19,0.77
2009-10-25,2684.43264,3794.4512,790.03872,0.254,13.8,227.2,81.3,0.77
2009-10-26,2590.9872,4049.3024,849.5039999999997,0.0,7.7,296.3,80.18,0.77
2009-10-27,2163.4035200000008,4474.0544,874.98912,2.54,6.4,278.7,45.96,0.87
2009-10-28,2268.1756800000007,5097.024,1299.74112,38.354,8.9,226.1,22.2,0.93
2009-10-29,3313.0656,5974.8448,2239.85888,0.0,6.2,107.1,30.33,0.87
2009-10-30,2916.6304,6399.5968,2678.76928,0.0,8.7,260.9,36.29,1.23
2009-10-31,2602.31392,6852.6656,2531.52192,1.778,16.6,296.6,55.73,0.86
2009-11-01,2557.00704,7135.8336,2180.3936,0.0,10.7,237.5,77.59,0.84
2009-11-02,2344.63104,7079.2,1752.80992,0.0,6.5,202.1,54.43,0.65
2009-11-03,2052.968,6852.6656,1523.4438400000001,0.0,8.5,330.9,46.74,0.62
2009-11-04,1834.92864,6427.9136,1398.84992,0.0,5.6,218.7,72.49,0.59
2009-11-05,1619.7209599999999,5946.528,1330.8896,0.0,4.2,299.2,42.51,0.46
2009-11-06,1452.65184,5521.776,1240.27584,0.0,3.2,255.3,80.61,0.56
2009-11-07,1497.9587199999999,5125.3408,1146.8304,0.0,2.7,52.0,59.79,1.04
2009-11-08,1296.9094400000001,4757.2224000000015,1013.74144,0.0,9.9,265.6,61.0,1.11
2009-11-09,1197.80064,4417.4208,906.1376,0.0,11.5,261.9,51.58,0.8
2009-11-10,1175.1472,4190.8864,818.3555200000003,0.0,13.8,339.7,85.54,0.79
2009-11-11,1189.3056,4020.9856,747.5635199999997,0.0,6.7,293.9,64.54,0.68
2009-11-12,1078.87008,3794.4512,679.6032,0.0,6.2,279.3,44.84,0.68
2009-11-13,968.43456,3539.6,608.8112,0.0,7.5,279.0,48.47,1.0
2009-11-14,3709.5008,4247.52,1081.70176,88.13799999999998,10.5,301.1,44.58,1.4
2009-11-15,8495.04,9316.2272,3058.2144,3.302,12.7,284.8,42.42,0.61
2009-11-16,7419.0016,14526.5184,4077.6192,0.0,10.6,19.8,65.575,0.81
2009-11-17,7079.2,18519.1872,4105.936,0.0,3.1,269.6,88.73,0.74
2009-11-18,6852.6656,18462.5536,4049.3024,0.0,2.0,250.0,46.66,0.97
2009-11-19,6116.4288,16848.496,3652.8672,0.0,6.1,112.8,41.39,0.84
2009-11-20,5550.0928,15177.8048,3228.1152,5.587999999999999,11.8,318.5,63.07,0.73
2009-11-21,5068.7072,13761.9648,2828.84832,0.0,8.3,270.8,68.21,0.81
2009-11-22,4417.4208,12572.6592,2503.20512,0.0,4.5,265.7,73.35,0.68
2009-11-23,3766.1344,11609.888,2256.8489600000007,0.0,7.3,288.6,31.19,1.0
2009-11-24,3398.0159999999996,10817.0176,2055.79968,2.286,7.9,257.6,43.37,0.87
2009-11-25,3199.7984,10080.7808,1931.20576,1.016,7.9,163.9,35.77,0.87
2009-11-26,3058.2144,9287.9104,1840.592,0.508,7.8,213.4,23.67,0.68
2009-11-27,3256.432,9118.0096,1968.0176,24.638,6.2,251.4,89.16,0.55
2009-11-28,4049.3024,10562.1664,2177.56192,3.302,7.4,44.5,78.06,0.7
2009-11-29,3624.5504,10901.968,2061.4630399999996,0.0,5.7,222.8,66.96,0.47
2009-11-30,3398.0159999999996,10873.6512,1851.91872,1.778,7.3,50.3,60.83,0.54
2009-12-01,3454.6496,10675.4336,1665.02784,0.762,1.7,260.6,58.32,0.66
2009-12-02,3228.1152,10024.1472,1463.97856,0.508,5.0,82.5,47.87,0.85
2009-12-03,5153.657600000001,10930.2848,1721.66144,33.782,15.1,297.9,76.9,0.76
2009-12-04,6399.5968,12997.4112,2143.58176,0.0,7.1,272.2,66.1,0.52
2009-12-05,5635.0432,13846.9152,2287.9974399999996,0.0,2.5,188.8,21.25,0.45
2009-12-06,5918.2112,14299.983999999999,2222.8688,4.3180000000000005,-0.8,285.1,77.24,0.49
2009-12-07,5635.0432,13761.9648,2069.95808,0.0,-1.3,298.6,22.64,0.39
2009-12-08,4530.688,12827.5104,1931.20576,0.508,-1.1,215.7,49.77,0.45
2009-12-09,4870.4896,13337.2128,2296.49248,39.37,2.9,17.5,60.13,0.28
2009-12-10,7475.635200000002,22710.0736,3454.6496,2.032,2.8,104.0,73.96,0.2
2009-12-11,6796.031999999997,23417.9936,4417.4208,0.0,-3.8,240.5,56.42,0.32
2009-12-12,5578.4096,19651.8592,3964.3520000000003,0.0,-4.1,278.6,38.88,0.42
2009-12-13,5266.9248,15574.24,3624.5504,13.462,0.0,299.5,21.34,0.66
2009-12-14,6173.0624,18009.484800000002,3879.4016,1.27,2.2,46.0,83.2,0.45
2009-12-15,5918.2112,16508.6944,3879.4016,0.0,5.5,128.1,34.91,0.25
2009-12-16,5691.6768,15092.8544,3766.1344,0.0,-1.8,63.8,41.5625,0.13
2009-12-17,4643.9552,13365.5296,3256.432,0.0,-10.3,51.2,48.215,0.08
2009-12-18,4304.1536,11581.5712,2766.55136,0.0,-9.1,242.2,54.86750000000001,0.24
2009-12-19,3511.2832,10024.1472,2344.63104,0.0,-6.2,59.4,61.52,0.2
2009-12-20,3398.0159999999996,7957.0208,2234.1955199999998,4.3180000000000005,-6.7,257.8,62.902,0.2
2009-12-21,3058.2144,7277.4176,2086.948160000001,1.778,-3.8,64.6,64.28399999999999,0.19
2009-12-22,2888.3136,6880.9824,1919.8790399999998,0.254,-4.8,34.7,65.66600000000001,0.18
2009-12-23,2755.22464,6512.864000000001,1764.13664,0.0,-8.1,148.5,67.048,0.53
2009-12-24,2616.4723200000008,6173.0624,1653.70112,0.0,-1.3,275.6,68.43,0.43
2009-12-25,2545.6803200000004,6088.111999999999,1546.0972800000006,0.0,-2.7,246.9,42.51,0.46
2009-12-26,2469.22496,6003.1616,1506.4537599999999,1.27,2.7,280.5,61.26,0.66
2009-12-27,4105.936,7334.0512,1968.0176,13.97,7.7,241.9,81.3,0.44
2009-12-28,5436.8256,9202.96,2540.01696,1.016,-0.2,231.8,0.0,0.17
2009-12-29,4842.1728,10958.6016,2656.11584,0.508,-7.6,43.8,69.98,0.2
2009-12-30,4304.1536,10703.7504,2220.0371200000004,0.0,-8.4,231.0,43.97500000000001,0.3
2009-12-31,3766.1344,9910.88,1877.40384,0.254,-4.1,154.2,17.97,0.18
2010-01-01,3369.6992,8919.792,1758.4732800000006,1.016,-1.6,,,0.45
2010-01-02,3114.848,7957.0208,1710.3347199999994,6.604,-4.1,,,0.32
2010-01-03,2944.9472,6880.9824,1653.70112,2.794,-4.8,,,0.28
2010-01-04,2749.56128,6711.0816,1585.7408,1.016,-1.2,,,0.32
2010-01-05,2641.9574399999997,6711.0816,1531.9388800000006,0.0,-2.2,,,0.33
2010-01-06,2568.33376,6541.1808,1463.97856,0.254,-2.6,,,0.3
2010-01-07,2463.5616,6173.0624,1387.5232,0.254,-0.9,,,0.27
2010-01-08,2336.136,5861.577600000001,1302.5728,0.0,-5.3,,,0.26
2010-01-09,2237.0272,5521.776,1226.11744,0.254,-6.9,,,0.14
2010-01-10,2101.10656,5238.608,1146.8304,0.0,-9.2,,,0.2
2010-01-11,1900.05728,4728.9056,1053.3849599999999,0.0,-4.3,,,0.31
2010-01-12,1800.94848,4559.0048,1005.2464,0.0,-4.3,,,0.21
2010-01-13,1710.3347199999994,4190.8864,940.11776,0.0,-7.1,,,0.23
2010-01-14,1616.88928,3907.7184,880.6524800000003,0.0,-5.2,,,0.33
2010-01-15,1565.91904,3709.5008,869.32576,0.0,3.0,,,0.44
2010-01-16,1546.0972800000006,3681.184,869.32576,0.254,2.8,,,0.49
2010-01-17,1591.40416,3624.5504,874.98912,4.3180000000000005,0.9,,,0.51
2010-01-18,2050.13632,3794.4512,1022.23648,28.956,-1.2,,,0.56
2010-01-19,2166.2352,4049.3024,1127.00864,8.89,-0.9,,,0.53
2010-01-20,2239.85888,4360.7872,1220.45408,1.27,-0.7,,,0.42
2010-01-21,2333.3043199999997,4728.9056,1243.10752,1.016,-2.7,,,0.46
2010-01-22,2384.2745600000007,4983.7568,1237.44416,0.254,-3.7,,,0.55
2010-01-23,2381.44288,5012.0736,1177.97888,0.0,-5.3,,,0.47
2010-01-24,2234.1955199999998,4983.7568,1110.0185600000002,0.0,-2.2,,,0.49
2010-01-25,2973.264,5578.4096,1415.84,24.892,7.7,,,0.69
2010-01-26,7135.8336,8523.3568,2418.254720000001,1.778,4.2,,,0.58
2010-01-27,6796.031999999997,11439.9872,3228.1152,0.0,1.4,,,0.4
2010-01-28,7079.2,14441.568,3369.6992,0.0,-2.4,,,0.17
2010-01-29,7305.7344,15036.2208,3086.5312,0.0,-10.1,,,0.1
2010-01-30,6626.1312,13903.5488,2568.33376,0.0,-11.2,,,0.15
2010-01-31,5804.944,11893.056,2146.41344,0.0,-7.4,,,0.21
2010-02-01,5068.7072,10448.8992,1792.4534399999998,0.0,-3.1,,,0.23
2010-02-02,4332.4704,9231.2768,1585.7408,0.0,-4.8,,,0.32
2010-02-03,3709.5008,8155.2384,1441.32512,0.0,-3.3,,,0.3
2010-02-04,3171.4816,7334.0512,1328.05792,0.0,-4.6,,,0.19
2010-02-05,2888.3136,6626.1312,1220.45408,0.254,-5.2,,,0.18
2010-02-06,2528.69024,6059.795200000001,1129.84032,0.0,-7.1,,,0.21
2010-02-07,2310.65088,5550.0928,1061.88,0.254,-6.0,,,0.19
2010-02-08,2112.43328,5068.7072,971.26624,0.0,-3.7,,,0.23
2010-02-09,1888.73056,4728.9056,923.12768,0.254,-2.1,,,0.36
