param#0 	 param#1 	 param#2 	 param#3 	 param#4 	 param#5 	 dist 	  wgt 
1.379340 	7.823475 	17792.787695 	0.001544 	0.004177 	0.000001 	0.707136 	0.005887 	
2.222665 	0.820755 	19440.406141 	0.001703 	0.000968 	0.000007 	0.791623 	0.000000 	
1.380749 	5.996851 	19755.706385 	0.002453 	0.002209 	0.000004 	0.802008 	0.026886 	
2.312061 	4.321220 	18256.012867 	0.003536 	0.001801 	0.000008 	0.736471 	0.000000 	
1.767685 	8.866447 	17173.509589 	0.000092 	0.000885 	0.000003 	0.683454 	0.004506 	
1.695224 	1.676799 	19448.335499 	0.002151 	0.002360 	0.000009 	0.798093 	0.018624 	
1.777575 	2.062309 	18259.431019 	0.000595 	0.003996 	0.000005 	0.741850 	0.007698 	
1.316225 	7.068424 	18808.290845 	0.000146 	0.000752 	0.000003 	0.746245 	0.011021 	
1.931031 	5.130395 	18680.247027 	0.007290 	0.002336 	0.000005 	0.769210 	0.000000 	
2.283309 	3.645036 	18707.813579 	0.002473 	0.001650 	0.000008 	0.735573 	0.000000 	
2.413043 	12.565945 	18862.102071 	0.001390 	0.001882 	0.000004 	0.756950 	0.000000 	
1.384859 	3.773213 	19286.505352 	0.003129 	0.002375 	0.000006 	0.777370 	0.015924 	
2.325527 	6.608719 	18525.305052 	0.003458 	0.003362 	0.000003 	0.764475 	0.000000 	
1.207113 	6.050320 	19826.817085 	0.003585 	0.000514 	0.000001 	0.793634 	0.029797 	
2.096799 	3.363623 	19322.330197 	0.005240 	0.005688 	0.000000 	0.777317 	0.000000 	
1.878997 	8.618025 	20108.650783 	0.002394 	0.001530 	0.000004 	0.823513 	0.048492 	
2.006732 	11.612754 	18989.305845 	0.000152 	0.004786 	0.000004 	0.773235 	0.000000 	
2.062717 	1.075436 	18930.905038 	0.003532 	0.000461 	0.000004 	0.782743 	0.000000 	
0.798726 	3.351581 	19379.081246 	0.001748 	0.004583 	0.000004 	0.798239 	0.017356 	
1.448912 	9.942139 	19238.846052 	0.003928 	0.001205 	0.000004 	0.776089 	0.015349 	
2.349883 	6.666629 	19637.532636 	0.004607 	0.004360 	0.000011 	0.810897 	0.000000 	
1.676437 	8.720107 	18922.762782 	0.005550 	0.005206 	0.000013 	0.756404 	0.000000 	
2.013413 	9.222103 	19702.011795 	0.004449 	0.001770 	0.000010 	0.820355 	0.000000 	
1.413046 	4.917128 	19770.802457 	0.003343 	0.001710 	0.000006 	0.790326 	0.027453 	
1.667157 	0.753857 	17988.050734 	0.000084 	0.003649 	0.000008 	0.726880 	0.006568 	
1.444399 	8.275953 	19783.586222 	0.001365 	0.005272 	0.000005 	0.819926 	0.000000 	
1.970272 	6.400474 	20256.912257 	0.002555 	0.002090 	0.000004 	0.823336 	0.065846 	
1.603157 	3.972015 	19514.940163 	0.001938 	0.001207 	0.000005 	0.795539 	0.019948 	
1.885723 	3.292336 	19347.890198 	0.001236 	0.002255 	0.000007 	0.776726 	0.016848 	
2.371421 	1.814992 	18993.910712 	0.004560 	0.001223 	0.000011 	0.784663 	0.000000 	
0.676073 	-1.904107 	19619.980594 	0.003215 	0.000598 	0.000007 	0.812116 	0.000000 	
1.231397 	8.170796 	19402.303303 	0.003675 	0.000003 	0.000006 	0.787695 	0.017783 	
0.868552 	1.761213 	18489.005787 	0.003809 	0.001244 	0.000004 	0.740965 	0.008917 	
1.408161 	4.946425 	19094.380331 	0.003326 	0.010177 	0.000003 	0.783735 	0.000000 	
1.156722 	5.570402 	19333.512422 	0.004351 	0.000721 	0.000006 	0.762665 	0.016615 	
2.256362 	1.657908 	20019.082561 	0.003432 	0.003573 	0.000004 	0.816569 	0.000000 	
1.021155 	1.853251 	20058.274257 	0.001431 	0.004127 	0.000002 	0.808598 	0.043977 	
1.795172 	-2.341902 	19222.610221 	0.001568 	0.006254 	0.000009 	0.787438 	0.000000 	
2.090559 	4.587963 	19663.658115 	0.005358 	0.008115 	0.000008 	0.804574 	0.000000 	
1.701825 	5.526027 	19293.268680 	0.001044 	0.004989 	0.000004 	0.805174 	0.017348 	
1.903614 	5.441052 	18976.869173 	0.000520 	0.001882 	0.000001 	0.756124 	0.011189 	
1.366307 	5.467519 	19572.860514 	0.001051 	0.000419 	0.000004 	0.795522 	0.027638 	
1.776131 	7.836716 	19655.381253 	0.003330 	0.001264 	0.000011 	0.793825 	0.000000 	
1.206706 	4.674536 	18149.075932 	0.003615 	0.003328 	0.000002 	0.747685 	0.005234 	
1.472519 	7.047306 	18315.429885 	0.006306 	0.000565 	0.000006 	0.738723 	0.000000 	
1.208019 	8.951176 	20356.463710 	0.003240 	0.001568 	0.000008 	0.778622 	0.156567 	
2.075350 	10.330994 	18999.759534 	0.004893 	0.002470 	0.000006 	0.769025 	0.000000 	
2.285810 	2.556263 	19636.458439 	0.000216 	0.003358 	0.000010 	0.792113 	0.000000 	
1.382632 	6.374534 	18488.819897 	0.002004 	0.003379 	0.000001 	0.765178 	0.006748 	
1.815996 	9.685313 	19649.024512 	0.001694 	0.003140 	0.000005 	0.783083 	0.031947 	
1.330348 	3.938221 	17007.887126 	0.003205 	0.005329 	0.000007 	0.688738 	0.000000 	
1.700802 	6.961324 	19707.395876 	0.005018 	0.001728 	0.000005 	0.791173 	0.000000 	
1.963560 	8.652968 	17849.136481 	0.002534 	0.003707 	0.000002 	0.720173 	0.004362 	
1.814620 	5.694007 	19071.463845 	0.005840 	0.003976 	0.000013 	0.749075 	0.000000 	
1.490018 	4.228038 	20262.422453 	0.006970 	0.001706 	0.000003 	0.793890 	0.000000 	
1.963340 	8.489789 	19083.364050 	0.004433 	0.001537 	0.000004 	0.779424 	0.012872 	
1.973428 	6.125647 	19362.661770 	0.000423 	0.003403 	0.000005 	0.772970 	0.019344 	
1.438222 	2.511261 	19334.299416 	0.000692 	0.001965 	0.000005 	0.774475 	0.018511 	
2.091818 	2.963911 	19917.696752 	0.004933 	0.001656 	0.000008 	0.807703 	0.000000 	
0.970766 	7.949767 	19241.956085 	0.002399 	0.001293 	0.000012 	0.797613 	0.000000 	
2.278763 	7.125847 	18871.614079 	0.001572 	0.001741 	0.000007 	0.772487 	0.000000 	
1.313516 	6.398694 	19567.329735 	0.002845 	0.003199 	0.000002 	0.766873 	0.027376 	
1.161384 	3.502172 	19755.430974 	0.002047 	0.007932 	0.000006 	0.796795 	0.000000 	
1.421520 	5.212743 	18528.427508 	0.002780 	0.002197 	0.000007 	0.713409 	0.006979 	
1.538878 	5.862881 	18524.771367 	0.002423 	0.003341 	0.000001 	0.746604 	0.006958 	
0.737159 	4.893806 	19108.134218 	0.004304 	0.001084 	0.000004 	0.779629 	0.013273 	
1.053025 	7.996377 	19715.568302 	0.002501 	0.001177 	0.000004 	0.802703 	0.036171 	
2.182109 	4.635866 	18897.862459 	0.001719 	0.005692 	0.000003 	0.769657 	0.000000 	
0.811858 	0.456752 	19254.529266 	0.002005 	0.007210 	0.000008 	0.739629 	0.000000 	
0.904783 	2.541104 	19123.830060 	0.002416 	0.003520 	0.000003 	0.777751 	0.013577 	
1.489268 	4.477927 	19631.373080 	0.003102 	0.001693 	0.000001 	0.797728 	0.030760 	
1.667219 	8.388054 	19569.134739 	0.002960 	0.004473 	0.000002 	0.810151 	0.027524 	
2.600465 	9.716196 	18566.598489 	0.003400 	0.006277 	0.000005 	0.768352 	0.000000 	
0.966479 	6.289953 	19707.128262 	0.004409 	0.001185 	0.000001 	0.794680 	0.035526 	
2.614722 	9.114347 	19525.106065 	0.003605 	0.001507 	0.000002 	0.794006 	0.000000 	
1.390479 	3.020888 	18969.056108 	0.005805 	0.006530 	0.000001 	0.796191 	0.000000 	
1.326562 	0.959735 	18999.164217 	0.005758 	0.004236 	0.000007 	0.790501 	0.000000 	
1.337158 	6.555004 	19652.649050 	0.001211 	0.000262 	0.000003 	0.794326 	0.032025 	
1.132939 	2.729693 	19406.220883 	0.002310 	0.002127 	0.000001 	0.779692 	0.020772 	
0.827732 	8.007808 	19145.994440 	0.005045 	0.003797 	0.000012 	0.808391 	0.000000 	
1.597287 	4.472515 	18564.436095 	0.003268 	0.001453 	0.000007 	0.727695 	0.007206 	
1.794671 	1.275593 	19922.968715 	0.004354 	0.003529 	0.000005 	0.803064 	0.055357 	
1.707838 	8.410961 	19400.145855 	0.002479 	0.003366 	0.000005 	0.769337 	0.020599 	
2.136464 	-1.551400 	19527.867093 	0.004550 	0.002155 	0.000011 	0.790091 	0.000000 	
1.676274 	7.569845 	19020.189959 	0.004290 	0.005911 	0.000004 	0.780359 	0.000000 	
2.208732 	-0.594448 	18942.657111 	0.001853 	0.002006 	0.000008 	0.745549 	0.000000 	
1.881564 	3.166660 	19129.007977 	0.005291 	0.004821 	0.000002 	0.770601 	0.000000 	
1.015981 	5.671000 	19354.282216 	0.006010 	0.004410 	0.000000 	0.798530 	0.000000 	
0.961434 	2.601890 	18503.412815 	0.003945 	0.001929 	0.000003 	0.715891 	0.006836 	
1.542515 	-3.970682 	19449.565189 	0.002386 	0.004402 	0.000013 	0.782320 	0.000000 	
1.069011 	-2.632794 	17899.596883 	0.001348 	0.004739 	0.000001 	0.725367 	0.000000 	
1.113346 	4.899026 	19312.926342 	0.003333 	0.003508 	0.000007 	0.777459 	0.017881 	
1.727968 	0.725665 	19319.543820 	0.003576 	0.000319 	0.000005 	0.781557 	0.018135 	
1.492524 	4.611107 	19212.838897 	0.003538 	0.002685 	0.000005 	0.735599 	0.015382 	
0.945369 	5.171534 	19177.644254 	0.001352 	0.006035 	0.000008 	0.784338 	0.000000 	
1.660994 	-2.074343 	20052.980089 	0.001576 	0.004523 	0.000011 	0.788834 	0.000000 	
1.286198 	7.843821 	18246.765202 	0.003982 	0.000669 	0.000003 	0.712595 	0.005607 	
1.698156 	7.740790 	18776.005905 	0.001700 	0.001659 	0.000001 	0.746083 	0.008888 	
2.147147 	-5.902279 	18386.728884 	0.002783 	0.006344 	0.000003 	0.746252 	0.000000 	
0.810788 	0.944516 	17890.251450 	0.003399 	0.002026 	0.000008 	0.706596 	0.004466 	
2.125838 	7.146719 	19801.497805 	0.004342 	0.000308 	0.000002 	0.809491 	0.000000 	
0.654898 	7.722573 	18784.335830 	0.000169 	0.001273 	0.000008 	0.747667 	0.008968 	
1.808506 	7.344578 	19673.833746 	0.004612 	0.002842 	0.000004 	0.809124 	0.033357 	
0.934933 	5.642837 	19475.913133 	0.002230 	0.000676 	0.000011 	0.781545 	0.000000 	
1.836060 	11.074374 	19725.840244 	0.000867 	0.001838 	0.000008 	0.808299 	0.000000 	
1.898280 	3.124550 	18616.505970 	0.003927 	0.001171 	0.000002 	0.758731 	0.007565 	
1.339823 	8.182525 	18909.968941 	0.003838 	0.001188 	0.000008 	0.745185 	0.010340 	
1.636791 	9.407633 	18845.832032 	0.000137 	0.000681 	0.000001 	0.749435 	0.009622 	
1.431125 	-5.577477 	19075.627976 	0.000778 	0.005325 	0.000007 	0.765090 	0.000000 	
1.189813 	6.503874 	17799.938906 	0.005551 	0.002336 	0.000001 	0.730584 	0.000000 	
1.937364 	10.382115 	19765.646079 	0.000068 	0.004706 	0.000007 	0.802386 	0.000000 	
1.248377 	9.293681 	19455.876296 	0.003964 	0.004753 	0.000006 	0.789630 	0.022630 	
1.944077 	7.350783 	17017.655046 	0.002684 	0.004564 	0.000006 	0.686857 	0.002560 	
1.519589 	6.410866 	19461.577381 	0.004733 	0.001598 	0.000008 	0.778042 	0.022766 	
1.713551 	3.266828 	18901.370540 	0.002500 	0.000562 	0.000010 	0.741096 	0.010218 	
1.333259 	4.375276 	19352.237330 	0.000954 	0.004908 	0.000004 	0.802006 	0.019020 	
1.248027 	7.304798 	19498.590351 	0.001917 	0.001320 	0.000008 	0.785252 	0.024272 	
1.754167 	-3.875769 	19619.737210 	0.001557 	0.003236 	0.000005 	0.797950 	0.000000 	
2.618035 	3.328148 	18470.634890 	0.001493 	0.000941 	0.000007 	0.752187 	0.000000 	
1.923984 	1.394108 	18583.448781 	0.001026 	0.005976 	0.000005 	0.770280 	0.000000 	
1.869670 	7.778098 	19347.826948 	0.003878 	0.003241 	0.000010 	0.793868 	0.000000 	
0.899715 	3.127029 	17628.741271 	0.003414 	0.006396 	0.000003 	0.692765 	0.000000 	
1.666787 	4.913572 	19146.060591 	0.003749 	0.000806 	0.000003 	0.773036 	0.013984 	
2.096824 	10.001211 	19345.816670 	0.001336 	0.001160 	0.000005 	0.772040 	0.000000 	
2.621935 	8.324214 	19561.194539 	0.002004 	0.005894 	0.000006 	0.791392 	0.000000 	
0.653708 	-0.940842 	18632.398049 	0.000696 	0.001372 	0.000010 	0.748267 	0.000000 	
1.930453 	2.860272 	17640.708373 	0.001194 	0.001667 	0.000003 	0.715300 	0.003841 	
1.848386 	-4.382917 	19715.694105 	0.002338 	0.002448 	0.000007 	0.763570 	0.000000 	
2.587259 	0.698830 	18134.944978 	0.001472 	0.002917 	0.000006 	0.724029 	0.000000 	
0.873557 	4.720308 	19556.318361 	0.003494 	0.001571 	0.000008 	0.799821 	0.026832 	
0.978450 	8.252921 	18370.960463 	0.002053 	0.003154 	0.000011 	0.743950 	0.000000 	
1.625455 	2.295695 	19575.266168 	0.002563 	0.001156 	0.000007 	0.790677 	0.027798 	
1.401475 	5.957972 	19470.037741 	0.003291 	0.002102 	0.000007 	0.752183 	0.023089 	
0.886664 	8.080568 	17483.546999 	0.005817 	0.001508 	0.000009 	0.681184 	0.000000 	
1.288422 	4.712793 	18175.678770 	0.001998 	0.000854 	0.000010 	0.720494 	0.005327 	
1.881291 	9.589225 	17340.958942 	0.000381 	0.005348 	0.000004 	0.706876 	0.000000 	
1.360056 	10.169597 	19361.677715 	0.003771 	0.000965 	0.000004 	0.784011 	0.000000 	
1.182769 	5.468382 	17997.366202 	0.002585 	0.004431 	0.000003 	0.703992 	0.004753 	
1.322990 	1.531968 	18868.232053 	0.002660 	0.003946 	0.000002 	0.763098 	0.019639 	
1.127303 	8.595305 	19074.963346 	0.000494 	0.003120 	0.000007 	0.766032 	0.023914 	
1.361365 	5.185006 	19247.457068 	0.001464 	0.002608 	0.000003 	0.741891 	0.029842 	
0.954000 	10.777415 	19274.060784 	0.004247 	0.000587 	0.000006 	0.750805 	0.000000 	
2.260325 	4.144523 	18573.975131 	0.007395 	0.001630 	0.000009 	0.746422 	0.000000 	
1.711306 	2.731655 	19433.615019 	0.005358 	0.003804 	0.000005 	0.766201 	0.000000 	
1.061001 	4.981260 	18759.590875 	0.000681 	0.001864 	0.000007 	0.730204 	0.018066 	
2.882567 	3.913216 	18768.542146 	0.002186 	0.006050 	0.000001 	0.780556 	0.000000 	
0.883204 	5.240687 	18812.997156 	0.003144 	0.003402 	0.000007 	0.747338 	0.018751 	
1.581181 	7.543461 	19106.481665 	0.002889 	0.002687 	0.000007 	0.778003 	0.024767 	
2.383792 	4.149107 	19092.892292 	0.001873 	0.004826 	0.000009 	0.787900 	0.000000 	
2.001316 	3.642891 	18046.920130 	0.005028 	0.003614 	0.000003 	0.697747 	0.000000 	
1.480779 	10.024284 	18058.752634 	0.006914 	0.003866 	0.000004 	0.776165 	0.000000 	
1.360341 	4.230990 	18804.626020 	0.003393 	0.003060 	0.000003 	0.740180 	0.018643 	
1.587339 	8.165004 	18721.822900 	0.003290 	0.002183 	0.000005 	0.733317 	0.017670 	
2.238592 	13.696984 	19346.984535 	0.003517 	0.000114 	0.000011 	0.778423 	0.000000 	
1.470817 	2.422469 	19163.106321 	0.000833 	0.005336 	0.000006 	0.773632 	0.000000 	
1.347536 	5.803110 	19044.458083 	0.004833 	0.001569 	0.000005 	0.781712 	0.023056 	
1.048383 	7.487744 	18587.702414 	0.005053 	0.000059 	0.000007 	0.757833 	0.000000 	
1.363338 	5.140453 	18640.845015 	0.002601 	0.001863 	0.000008 	0.759392 	0.016803 	
1.080270 	8.366659 	19514.862038 	0.000929 	0.003990 	0.000005 	0.784997 	0.047777 	
0.935271 	15.300439 	19299.022163 	0.006960 	0.000697 	0.000005 	0.783777 	0.000000 	
2.039895 	2.998355 	17212.265766 	0.001281 	0.002316 	0.000005 	0.696378 	0.000000 	
1.044210 	0.702366 	19310.979591 	0.003603 	0.003859 	0.000004 	0.744782 	0.033137 	
1.201988 	6.609711 	18705.819337 	0.001546 	0.006049 	0.000011 	0.767844 	0.000000 	
1.351802 	1.036791 	19833.240221 	0.005296 	0.004170 	0.000006 	0.778456 	0.000000 	
2.014468 	5.214324 	18250.198254 	0.004185 	0.002671 	0.000002 	0.759818 	0.000000 	
0.677806 	5.480245 	17283.561490 	0.002111 	0.003628 	0.000000 	0.670677 	0.009135 	
2.656099 	2.931007 	19118.484131 	0.002658 	0.004344 	0.000003 	0.778882 	0.000000 	
0.905757 	12.527918 	19528.349468 	0.004238 	0.000253 	0.000007 	0.783250 	0.000000 	
1.316830 	4.695071 	19324.038244 	0.003255 	0.000014 	0.000001 	0.768152 	0.033614 	
1.675221 	1.635174 	19177.304219 	0.000012 	0.003090 	0.000003 	0.791923 	0.027169 	
0.984854 	5.607288 	18693.587005 	0.004342 	0.002069 	0.000005 	0.752597 	0.017326 	
1.699422 	1.544791 	18178.725218 	0.004494 	0.004030 	0.000014 	0.711383 	0.000000 	
1.629330 	8.165509 	18253.589394 	0.002235 	0.006842 	0.000004 	0.747175 	0.000000 	
1.021870 	5.592923 	18894.922912 	0.000664 	0.000602 	0.000002 	0.749011 	0.019990 	
1.784631 	-2.489555 	19354.179974 	0.004982 	0.000756 	0.000007 	0.760549 	0.000000 	
0.536744 	-4.624828 	18433.738747 	0.002739 	0.000283 	0.000004 	0.753380 	0.000000 	
1.699038 	2.096505 	18749.325050 	0.003214 	0.000220 	0.000002 	0.765990 	0.017996 	
0.632301 	9.481594 	17483.834665 	0.003712 	0.001701 	0.000008 	0.695242 	0.009789 	
1.499882 	4.578168 	18886.817461 	0.003253 	0.001085 	0.000011 	0.772074 	0.000000 	
1.799795 	15.608210 	19081.574029 	0.004771 	0.004166 	0.000008 	0.798121 	0.000000 	
2.046146 	8.632065 	18650.335914 	0.005881 	0.003968 	0.000011 	0.766315 	0.000000 	
0.971022 	12.393067 	18490.820638 	0.000252 	0.002238 	0.000004 	0.733182 	0.000000 	
1.312938 	9.081601 	19544.122426 	0.005297 	0.003384 	0.000003 	0.778915 	0.000000 	
1.500087 	-0.643702 	18726.333689 	0.002799 	0.004122 	0.000007 	0.757053 	0.000000 	
1.431601 	10.209988 	19237.257325 	0.000577 	0.002325 	0.000000 	0.776728 	0.000000 	
1.181360 	1.291620 	19424.640713 	0.002047 	0.002274 	0.000003 	0.769754 	0.040256 	
1.359862 	9.266866 	18912.874779 	0.001102 	0.002373 	0.000013 	0.775492 	0.000000 	
1.009052 	10.403684 	19379.229791 	0.002522 	0.000026 	0.000003 	0.769774 	0.000000 	
2.385891 	0.827297 	18657.549478 	0.002762 	0.003342 	0.000002 	0.755762 	0.000000 	
0.844065 	6.436713 	17577.633213 	0.004036 	0.004030 	0.000003 	0.700941 	0.010089 	
1.288356 	7.274622 	18851.836988 	0.001176 	0.003184 	0.000005 	0.742871 	0.019326 	
1.610581 	11.587903 	19365.480636 	0.005400 	0.000604 	0.000010 	0.773143 	0.000000 	
2.202583 	13.778407 	18114.479830 	0.000585 	0.001626 	0.000004 	0.731012 	0.000000 	
1.087277 	10.219730 	18093.082296 	0.001603 	0.007239 	0.000001 	0.757852 	0.000000 	
1.509833 	4.098453 	19048.945777 	0.003969 	0.002007 	0.000002 	0.752570 	0.023181 	
1.414592 	-2.916060 	19083.858113 	0.003314 	0.001729 	0.000021 	0.776134 	0.000000 	
1.606017 	2.463201 	19440.710672 	0.004143 	0.002461 	0.000003 	0.783160 	0.041372 	
1.846266 	8.199255 	18983.751099 	0.003523 	0.005109 	0.000001 	0.766066 	0.000000 	
1.890013 	9.024398 	17672.489939 	0.004811 	0.001768 	0.000009 	0.724935 	0.010553 	
1.420939 	5.855145 	19328.202898 	0.001996 	0.000959 	0.000009 	0.764657 	0.033834 	
1.162103 	9.177065 	18760.952770 	0.004386 	0.003733 	0.000000 	0.724353 	0.018158 	
1.430727 	7.384375 	19122.335605 	0.002177 	0.001994 	0.000005 	0.790256 	0.025241 	
1.065034 	6.514696 	18428.459441 	0.005257 	0.001622 	0.000002 	0.724350 	0.000000 	
1.753197 	9.897570 	19272.209654 	0.002615 	0.002980 	0.000009 	0.761878 	0.031129 	
1.140019 	5.600556 	19235.055915 	0.005597 	0.002415 	0.000004 	0.739823 	0.000000 	
2.044852 	11.796229 	19483.873890 	0.003337 	0.001641 	0.000008 	0.782519 	0.000000 	
1.805505 	8.633910 	19333.869004 	0.002003 	0.001668 	0.000009 	0.793393 	0.034237 	
2.359322 	14.499448 	19690.418179 	0.003423 	0.004699 	0.000003 	0.790392 	0.000000 	
1.245561 	1.727371 	18920.927638 	0.004391 	0.001647 	0.000005 	0.767963 	0.020518 	
0.788077 	5.599966 	18599.534082 	0.003774 	0.002860 	0.000005 	0.790672 	0.016431 	
1.246005 	13.724441 	19611.820898 	0.004676 	0.003272 	0.000003 	0.786734 	0.000000 	
1.245091 	3.474124 	18248.893321 	0.002754 	0.000510 	0.000009 	0.719592 	0.013899 	
1.262469 	6.617181 	19475.726934 	0.005442 	0.001607 	0.000005 	0.743058 	0.000000 	
1.647336 	-4.668541 	19364.735817 	0.002116 	0.002723 	0.000005 	0.774406 	0.000000 	
1.571235 	-2.394725 	18124.309411 	0.001798 	0.005236 	0.000013 	0.731592 	0.000000 	
1.587380 	2.358835 	19205.785836 	0.002211 	0.005151 	0.000005 	0.783040 	0.000000 	
1.402269 	7.263541 	18751.742111 	0.003722 	0.002942 	0.000007 	0.753376 	0.017990 	
0.597154 	3.311870 	18993.684875 	0.002599 	0.000308 	0.000004 	0.789763 	0.021908 	
1.216137 	12.758823 	19772.232882 	0.004072 	0.000770 	0.000007 	0.793171 	0.000000 	
1.129509 	14.870719 	18833.832073 	0.003886 	0.002328 	0.000011 	0.737963 	0.000000 	
2.768321 	1.219381 	19462.939807 	0.000715 	0.004936 	0.000001 	0.779245 	0.000000 	
0.658912 	9.394716 	19175.066131 	0.001576 	0.001717 	0.000007 	0.797630 	0.027086 	
2.368317 	7.817690 	18897.823539 	0.004467 	0.005018 	0.000003 	0.782944 	0.000000 	
1.680822 	12.456961 	19156.232167 	0.005364 	0.004748 	0.000002 	0.791022 	0.000000 	
1.697279 	8.063189 	19086.742275 	0.003996 	0.002702 	0.000005 	0.762104 	0.024217 	
1.229934 	3.072708 	18905.729757 	0.001628 	0.005232 	0.000002 	0.778085 	0.000000 	
1.175499 	6.388914 	18967.614272 	0.005782 	0.000070 	0.000004 	0.769705 	0.000000 	
0.648764 	5.246113 	18636.590807 	0.004464 	0.002013 	0.000007 	0.760255 	0.016766 	
0.693562 	2.343948 	18918.900797 	0.001885 	0.003884 	0.000005 	0.757406 	0.020461 	
1.775510 	9.696686 	19196.708296 	0.005119 	0.005205 	0.000007 	0.793697 	0.000000 	
0.839337 	9.230669 	18843.642110 	0.003057 	0.000876 	0.000007 	0.749784 	0.019268 	
1.394644 	8.865866 	18918.140008 	0.001581 	0.000529 	0.000009 	0.760685 	0.020460 	
1.547723 	4.394408 	19630.497389 	0.006445 	0.003343 	0.000002 	0.786501 	0.000000 	
1.469522 	3.433229 	18624.890404 	0.003316 	0.001436 	0.000001 	0.752930 	0.016671 	
2.025637 	5.531647 	18519.694156 	0.002512 	0.001455 	0.000002 	0.732983 	0.000000 	
1.600113 	5.873992 	18957.212144 	0.004078 	0.001250 	0.000001 	0.790763 	0.021122 	
1.750103 	2.365115 	19219.388136 	0.001665 	0.002653 	0.000001 	0.750503 	0.028743 	
1.369048 	10.456745 	18655.230380 	0.006987 	0.006389 	0.000004 	0.734266 	0.000000 	
