param#0 	 param#1 	 param#2 	 param#3 	 param#4 	 param#5 	 param#6 	 param#7 	 dist 	  wgt 
0.232199 	-0.460376 	2.148230 	-0.075946 	1.698319 	4.581937 	1.696893 	0.097553 	1.911696 	0.000000 	
0.850384 	0.024098 	2.546328 	0.043122 	1.144295 	4.499095 	3.520565 	0.015814 	1.971352 	0.000000 	
0.099111 	0.225976 	1.408560 	0.648388 	1.739251 	4.624581 	1.622651 	0.034576 	2.453828 	0.029227 	
-0.201574 	-0.583908 	0.858441 	0.432954 	0.680752 	2.756077 	0.633577 	0.094339 	4.844819 	0.000000 	
0.014553 	0.623415 	2.114718 	-0.045186 	1.183316 	4.439050 	0.698969 	0.048756 	2.736155 	0.000000 	
0.139661 	-0.813738 	1.606433 	0.582104 	0.445165 	4.704205 	1.055902 	-0.182070 	1.008120 	0.000000 	
0.079004 	-0.087652 	0.818228 	0.555026 	0.863764 	5.183909 	1.678391 	-0.171369 	0.916780 	0.000000 	
-0.054090 	0.596402 	0.702018 	-0.021828 	0.126807 	5.122408 	0.816802 	0.103616 	1.052064 	0.000000 	
0.067704 	0.648409 	1.437251 	0.404047 	2.466443 	1.731295 	0.194030 	0.065350 	2.969630 	0.000000 	
-0.038959 	-0.114928 	2.600459 	0.351178 	1.315071 	1.780225 	0.818016 	0.181108 	1.914833 	0.000000 	
-0.067404 	-0.182621 	2.390421 	1.064324 	1.111560 	5.993230 	1.454101 	0.031546 	3.531358 	0.000000 	
0.495858 	-0.215129 	1.314489 	0.125510 	2.054726 	5.238976 	2.068815 	0.062368 	4.064297 	0.000000 	
0.625757 	0.336687 	0.962251 	0.058524 	0.466250 	5.576835 	1.758025 	0.085044 	4.098052 	0.000000 	
-0.020368 	0.819062 	1.101626 	0.065031 	0.783494 	2.181290 	0.331870 	0.277297 	1.820449 	0.000000 	
-0.088325 	0.155897 	1.759265 	0.476169 	0.952314 	6.971328 	0.104684 	0.008520 	3.872382 	0.000000 	
0.402133 	0.648814 	0.916877 	0.088339 	0.447650 	7.954681 	0.223776 	0.199600 	3.644727 	0.000000 	
0.375888 	-0.001154 	2.109532 	-0.031247 	1.157679 	5.127065 	0.694469 	0.289519 	1.812972 	0.000000 	
-0.000080 	-0.139953 	1.576361 	1.107258 	2.184832 	6.208556 	2.774814 	0.010495 	1.474507 	0.000000 	
-0.301517 	-0.251923 	1.492980 	0.203419 	1.085239 	5.339777 	0.941943 	0.269940 	3.000071 	0.000000 	
0.615197 	0.276350 	1.648827 	0.009278 	2.329223 	6.595289 	0.679382 	0.050569 	1.070165 	0.000000 	
-0.054081 	0.517703 	1.431165 	0.082899 	1.835194 	3.990299 	0.745226 	-0.100927 	5.348701 	0.000000 	
0.410780 	0.066495 	1.132457 	0.067760 	0.342333 	4.717733 	2.184767 	0.201663 	1.058430 	0.000000 	
0.165840 	0.692054 	0.924325 	0.095918 	1.015107 	3.756420 	-0.180152 	-0.068729 	3.258525 	0.000000 	
0.214996 	0.253378 	0.840350 	0.370100 	1.030033 	5.433807 	1.371442 	0.027792 	5.148351 	0.035146 	
-0.020375 	0.415609 	1.011707 	-0.347374 	1.196609 	3.314845 	1.024154 	0.199118 	3.313611 	0.000000 	
-0.035090 	0.016589 	1.716385 	0.448854 	2.542255 	4.465143 	-0.992267 	0.032975 	3.273398 	0.000000 	
0.069006 	0.334571 	1.838974 	0.088925 	1.376562 	3.005980 	1.289302 	0.206817 	1.273700 	0.000000 	
-0.291626 	0.256867 	0.991266 	-0.075860 	1.316306 	2.912597 	0.986183 	0.275783 	1.447202 	0.000000 	
0.119816 	0.127858 	2.257655 	-0.163849 	0.820868 	3.289790 	1.192270 	0.084866 	3.990524 	0.000000 	
0.391030 	-0.176749 	0.162561 	0.245507 	0.625203 	5.823690 	0.218894 	-0.129391 	4.340360 	0.000000 	
0.174214 	0.283377 	1.680821 	0.501593 	1.333151 	4.328099 	0.483968 	0.206882 	3.809514 	0.017383 	
0.033694 	-0.134278 	1.820273 	0.669637 	2.050420 	5.882540 	-0.563338 	-0.022441 	1.050745 	0.000000 	
0.102558 	0.336246 	0.841785 	0.126492 	1.155070 	2.901345 	1.112829 	0.104480 	1.218377 	0.000000 	
0.051842 	0.322589 	2.063001 	1.028906 	1.399240 	2.610492 	0.818243 	-0.151443 	1.222471 	0.000000 	
0.155366 	-0.076695 	1.912627 	1.164247 	1.866721 	2.407282 	0.069901 	0.260530 	3.250429 	0.000000 	
0.013544 	-0.004372 	1.685613 	0.684067 	2.497244 	6.107731 	2.163116 	-0.091419 	1.187049 	0.000000 	
0.285615 	-0.031450 	1.647619 	0.198226 	1.473418 	3.225061 	1.796780 	0.253217 	1.174973 	0.000000 	
0.554742 	0.072378 	1.742948 	-0.046547 	0.850298 	6.051210 	1.483283 	0.259045 	2.255145 	0.000000 	
-0.018613 	0.169540 	2.169918 	0.607397 	0.935092 	4.961184 	-0.539785 	0.021575 	1.839526 	0.000000 	
-0.064780 	-0.225900 	1.489659 	-0.034356 	1.817938 	4.465995 	-0.641878 	0.119868 	1.355363 	0.000000 	
0.454365 	0.204621 	1.396993 	0.024495 	1.614233 	4.207798 	0.525648 	-0.003525 	1.694427 	0.000000 	
0.043029 	0.387072 	1.617385 	0.134348 	0.202124 	3.578711 	0.151841 	0.036254 	1.104144 	0.048378 	
0.495272 	0.235555 	2.662564 	-0.125694 	0.604929 	3.955341 	1.524593 	0.305052 	3.597353 	0.000000 	
0.197066 	-0.243968 	1.451532 	0.872967 	1.413629 	8.505785 	1.191723 	0.100969 	4.669143 	0.000000 	
0.281568 	-0.167995 	2.689195 	0.303470 	1.999880 	4.197749 	0.411764 	0.171892 	1.697024 	0.000000 	
0.173575 	0.772749 	1.640026 	0.023499 	1.386888 	3.767551 	0.963182 	0.291783 	1.901325 	0.000000 	
0.180520 	0.107128 	0.411249 	0.169503 	1.125367 	6.185117 	1.234316 	0.211977 	3.588839 	0.000000 	
0.093496 	0.046024 	1.554087 	0.190677 	0.548561 	5.234299 	0.506166 	0.232843 	1.026155 	0.032726 	
0.006717 	1.182384 	2.047829 	0.208930 	2.322804 	4.261635 	-0.791241 	-0.027536 	1.250572 	0.000000 	
0.322202 	0.620102 	1.583909 	0.261303 	0.370579 	5.651684 	0.844782 	0.040655 	4.466828 	0.041567 	
-0.087436 	-0.092720 	1.359352 	-0.069745 	2.809692 	4.029100 	1.443986 	0.168517 	1.225241 	0.000000 	
0.114473 	0.254506 	1.465074 	0.585409 	0.553447 	4.897022 	0.138513 	0.039875 	0.941356 	0.028649 	
0.131598 	0.147976 	2.805948 	1.058180 	0.818756 	2.098819 	1.287620 	0.176008 	1.889948 	0.000000 	
0.113134 	-0.414910 	0.719413 	0.715141 	1.880561 	2.519459 	1.471479 	0.125040 	1.864024 	0.000000 	
0.186298 	0.053328 	1.965656 	0.311297 	1.093023 	1.861147 	2.162600 	0.159438 	1.346026 	0.000000 	
0.290672 	0.448792 	1.639672 	0.061717 	1.680789 	4.112336 	1.354167 	0.310545 	1.890409 	0.000000 	
0.122597 	0.461513 	1.195958 	0.408651 	0.578362 	4.381141 	-0.342793 	-0.073635 	0.883305 	0.000000 	
0.308997 	-0.086228 	2.067326 	0.090160 	1.327380 	2.902412 	2.582655 	0.045830 	1.921914 	0.000000 	
-0.133746 	0.033435 	1.768794 	0.106501 	1.087541 	5.613165 	2.208525 	0.241717 	2.279439 	0.000000 	
0.493769 	0.063671 	0.809728 	-0.046727 	1.316949 	5.486997 	0.483026 	0.206597 	3.955588 	0.000000 	
0.046718 	0.341630 	2.497977 	0.120214 	0.440584 	7.292215 	1.640874 	0.173498 	1.308173 	0.000000 	
0.247371 	-0.308606 	1.799573 	0.461472 	1.890500 	3.669653 	0.900695 	0.244687 	1.630417 	0.000000 	
0.649301 	0.275957 	1.992636 	-0.013077 	0.907975 	2.251901 	1.090101 	0.140670 	3.036744 	0.000000 	
-0.026574 	0.276802 	1.969555 	-0.078612 	1.934881 	4.343835 	0.269211 	0.156055 	1.306726 	0.000000 	
0.332035 	-0.247566 	1.113260 	0.072112 	0.397030 	0.989577 	-0.302023 	-0.090244 	1.136478 	0.000000 	
-0.105165 	0.214155 	2.292065 	0.313461 	1.291497 	4.830896 	1.736282 	-0.003535 	5.145868 	0.000000 	
0.903422 	-0.165868 	2.359987 	-0.106828 	0.835089 	4.462532 	-0.075055 	0.273263 	4.360269 	0.000000 	
0.110173 	0.421318 	1.322798 	0.369113 	1.299273 	4.058326 	-0.088639 	0.146230 	2.424037 	0.000000 	
-0.089004 	-0.289133 	1.963449 	0.978766 	1.195275 	2.469543 	0.260262 	-0.146845 	4.882071 	0.000000 	
-0.087071 	-0.150913 	0.636810 	0.010673 	0.394219 	4.112717 	0.048262 	-0.085157 	1.580207 	0.000000 	
0.013088 	0.477883 	1.792880 	0.074602 	0.748084 	6.615698 	0.513344 	-0.104573 	1.404245 	0.000000 	
0.138372 	0.203310 	1.684166 	0.316211 	1.529158 	3.430312 	1.617246 	0.215585 	4.034408 	0.026027 	
0.245949 	-0.433184 	1.748577 	0.545498 	1.197108 	3.402304 	2.501374 	-0.073287 	3.182559 	0.000000 	
0.101041 	-0.076222 	1.730419 	0.082090 	0.107431 	4.121124 	1.646198 	0.096961 	1.256086 	0.000000 	
0.042919 	0.087605 	1.608450 	0.634559 	1.102690 	7.499429 	0.067090 	0.215282 	0.977436 	0.000000 	
0.039922 	0.387578 	2.450119 	0.610904 	1.702080 	4.370771 	-1.699146 	-0.159081 	1.320188 	0.000000 	
0.297904 	0.234492 	2.157477 	0.006824 	0.965044 	4.018204 	1.234311 	-0.025890 	1.273994 	0.000000 	
0.015655 	-0.243391 	1.679271 	0.653160 	2.916113 	3.651635 	0.274164 	0.109989 	1.285574 	0.000000 	
-0.016117 	0.140054 	1.305092 	-0.119062 	2.725473 	2.751150 	1.138134 	0.252339 	1.384151 	0.000000 	
0.223710 	-0.400137 	0.448254 	0.699450 	0.624738 	5.824159 	-0.021418 	0.250758 	4.459669 	0.000000 	
0.150885 	0.262033 	1.008468 	0.202970 	1.201951 	3.329921 	1.262380 	0.255443 	3.544776 	0.033217 	
0.034524 	0.499858 	2.205988 	0.550445 	0.867267 	2.691691 	-0.581968 	0.089924 	1.008193 	0.000000 	
-0.059636 	0.135476 	1.327357 	-0.097440 	1.585895 	3.527544 	3.238129 	0.191170 	1.276669 	0.000000 	
0.291885 	0.118234 	1.914425 	0.226115 	1.721774 	3.764124 	1.217521 	0.133092 	2.920483 	0.027119 	
0.089913 	0.045568 	1.101562 	0.163399 	1.631104 	3.922815 	1.662719 	0.146126 	1.217396 	0.031433 	
0.528295 	0.500088 	1.580731 	0.019434 	0.572472 	5.779060 	1.398083 	0.033760 	2.199272 	0.000000 	
0.163050 	0.035780 	1.568973 	0.349618 	0.524921 	4.680199 	1.108177 	0.012831 	1.475456 	0.026410 	
0.067294 	0.159164 	1.418042 	0.800347 	2.582790 	3.962160 	1.109620 	0.175139 	2.845885 	0.000000 	
-0.027101 	-0.450101 	1.084840 	-0.030390 	1.884324 	5.153870 	1.397236 	0.177001 	1.446680 	0.000000 	
0.336677 	-0.026688 	1.842370 	0.167876 	0.658814 	5.414868 	0.485636 	0.155300 	1.269423 	0.000000 	
0.109227 	0.355044 	1.934385 	0.388529 	0.398800 	2.682115 	0.178771 	0.209717 	0.909875 	0.000000 	
-0.036091 	0.082739 	2.020361 	0.430318 	1.584361 	3.121207 	0.569764 	0.196251 	2.567860 	0.000000 	
0.216271 	0.047894 	1.366685 	0.404962 	0.359763 	3.241602 	1.439407 	-0.185780 	3.524858 	0.000000 	
0.130091 	0.474762 	1.247042 	0.483260 	2.024707 	7.995065 	1.967233 	0.099724 	5.225887 	0.000000 	
0.176441 	0.301110 	2.223019 	0.129529 	1.094919 	4.079804 	-0.098223 	0.035770 	1.673907 	0.000000 	
0.579135 	0.352313 	1.500202 	0.127666 	0.277869 	3.580748 	2.120931 	0.231061 	4.367885 	0.000000 	
-0.050033 	0.034999 	1.203202 	0.499099 	0.254303 	2.605626 	0.855973 	0.020065 	2.235913 	0.000000 	
-0.057874 	0.439478 	1.191191 	0.247277 	2.423142 	5.552810 	0.503117 	-0.014341 	4.626684 	0.000000 	
0.190306 	-0.456609 	0.678622 	0.267807 	1.277605 	5.327016 	2.759446 	0.121257 	1.710489 	0.000000 	
-0.016551 	0.147990 	1.562309 	0.460538 	2.771786 	4.590185 	3.829565 	0.227637 	2.624323 	0.000000 	
0.539122 	-0.169475 	1.910922 	-0.027948 	-0.116175 	4.431489 	-0.572361 	0.080489 	2.004177 	0.000000 	
0.528091 	0.093879 	1.635981 	-0.009083 	1.210931 	4.616620 	1.287130 	0.154211 	1.671391 	0.000000 	
0.008296 	0.231305 	1.848678 	0.069074 	0.251576 	5.391804 	1.337983 	-0.122258 	1.433788 	0.000000 	
-0.041826 	0.693946 	1.791750 	0.208116 	1.455231 	4.414974 	-1.111417 	0.109705 	3.088929 	0.000000 	
0.090645 	0.605961 	0.780767 	0.042221 	1.715743 	1.723569 	0.866784 	0.124617 	1.604114 	0.000000 	
-0.014900 	0.704820 	2.919563 	0.543894 	1.335063 	2.517016 	1.582609 	0.039214 	1.873580 	0.000000 	
0.066640 	0.631377 	2.296863 	0.547167 	1.683437 	4.363781 	1.070046 	0.102886 	1.192022 	0.000000 	
-0.034705 	0.310832 	2.454770 	0.155963 	0.338031 	2.474250 	1.733860 	0.067591 	1.789650 	0.000000 	
0.619974 	-0.286701 	0.573406 	-0.012399 	0.294227 	4.895256 	-1.150952 	0.193181 	1.675405 	0.000000 	
0.365112 	-0.134127 	2.151637 	-0.009070 	1.272059 	6.612190 	1.200316 	-0.144535 	1.584978 	0.000000 	
0.237077 	-0.138501 	1.561168 	0.579053 	0.990909 	7.189816 	0.804514 	0.309090 	3.574183 	0.000000 	
0.304532 	0.287520 	0.827632 	0.109446 	0.911563 	6.440291 	0.762776 	0.150257 	4.140923 	0.000000 	
0.066740 	-0.158625 	0.565470 	0.051592 	2.250126 	5.529131 	0.434241 	0.217275 	1.251345 	0.000000 	
0.086411 	0.399221 	1.288071 	0.457685 	0.554868 	2.363837 	0.000493 	0.308259 	0.987366 	0.000000 	
0.037729 	0.770425 	1.100193 	0.224125 	1.863235 	3.900677 	2.851365 	0.003979 	1.060409 	0.000000 	
0.200435 	0.008861 	2.103261 	0.163845 	0.352926 	5.999934 	1.177549 	0.129775 	1.490215 	0.000000 	
0.040523 	0.328416 	1.337031 	0.418065 	0.749460 	5.492089 	1.271438 	-0.085189 	1.006723 	0.000000 	
0.576894 	-0.433696 	1.859065 	0.111293 	1.407771 	1.531179 	-0.315769 	-0.126186 	1.267276 	0.000000 	
0.015248 	0.022858 	2.090376 	0.113286 	2.478408 	5.126243 	0.228764 	0.234443 	1.424473 	0.000000 	
0.047924 	0.666638 	2.682573 	0.919085 	2.588092 	3.106392 	-0.232220 	0.120003 	1.625464 	0.000000 	
0.233897 	0.116437 	1.866564 	0.247604 	0.313108 	1.722490 	2.002096 	0.065572 	2.606325 	0.000000 	
0.111991 	-0.082102 	1.237400 	0.837682 	1.352125 	3.023619 	1.469701 	0.199042 	2.544482 	0.000000 	
-0.039641 	0.198927 	0.879217 	0.364757 	2.232747 	5.043340 	2.426764 	0.061735 	3.179653 	0.000000 	
0.018787 	-0.147573 	1.527757 	0.440523 	0.463919 	4.392130 	0.698249 	-0.237181 	1.321250 	0.000000 	
0.319611 	-0.071128 	1.449960 	0.088764 	0.646272 	4.632556 	-0.238510 	-0.128593 	1.102764 	0.000000 	
0.649282 	-0.133193 	0.790539 	0.287043 	0.251798 	3.865706 	0.024656 	0.141949 	5.332920 	0.000000 	
0.501806 	0.327707 	1.716132 	0.026151 	1.218352 	4.206460 	1.310890 	0.279372 	2.104675 	0.000000 	
0.089652 	0.081148 	1.918804 	1.033242 	2.753906 	3.485690 	1.837813 	0.129237 	5.118569 	0.000000 	
0.055136 	-0.413544 	1.853925 	0.766197 	1.672654 	6.607733 	0.853162 	-0.005525 	1.018377 	0.000000 	
0.448159 	0.155437 	0.790207 	0.070060 	0.695913 	5.725516 	1.737432 	-0.067471 	3.567811 	0.000000 	
0.026817 	0.172638 	1.616626 	0.352987 	1.051407 	6.829425 	1.988861 	0.011615 	1.158460 	0.000000 	
-0.102733 	-0.015234 	2.024559 	0.279272 	1.871400 	2.814967 	1.615369 	0.123508 	2.765948 	0.000000 	
-0.018089 	0.006246 	1.094071 	0.939442 	1.119637 	6.602832 	0.405205 	0.222437 	1.826094 	0.000000 	
0.145398 	-0.326870 	0.896892 	0.032989 	0.927389 	4.060267 	1.149768 	0.085964 	1.269584 	0.000000 	
0.046805 	0.221941 	2.332580 	-0.078775 	1.388251 	4.926831 	2.085385 	-0.057583 	1.968557 	0.000000 	
0.063292 	-0.029143 	1.334074 	0.135949 	0.835297 	1.784774 	1.342441 	0.009357 	1.076652 	0.000000 	
0.076139 	-0.157678 	1.136825 	0.288665 	0.348021 	2.727572 	1.437354 	0.105403 	1.084639 	0.000000 	
0.335466 	0.360668 	1.824152 	0.038486 	1.480635 	4.783511 	2.611827 	0.143211 	3.451718 	0.000000 	
0.135666 	0.705745 	0.699277 	0.189013 	1.065112 	3.638381 	0.706982 	-0.027894 	2.208416 	0.000000 	
0.086970 	0.197673 	1.022732 	0.474658 	2.666896 	1.949440 	0.072636 	0.015580 	3.638200 	0.000000 	
0.022636 	0.156524 	1.185176 	0.393718 	1.104619 	6.613880 	1.076393 	0.191681 	1.228117 	0.000000 	
-0.078504 	-0.228728 	1.015745 	-0.116239 	2.292796 	6.158304 	2.037042 	0.287728 	1.286001 	0.000000 	
0.125395 	0.136536 	2.485652 	0.546442 	1.171513 	3.163977 	0.436474 	0.276419 	1.564933 	0.000000 	
0.004124 	0.281677 	1.902286 	0.464119 	0.784946 	3.815659 	-0.744297 	0.028925 	1.402833 	0.000000 	
0.227397 	0.413329 	1.182157 	0.081346 	0.677080 	3.072340 	2.595290 	0.182024 	4.002508 	0.000000 	
0.193775 	0.104786 	1.415764 	0.558639 	0.722062 	1.621413 	1.869121 	0.052046 	3.097050 	0.000000 	
0.025856 	0.190600 	1.256613 	-0.244752 	1.549683 	4.420673 	0.382366 	0.103265 	3.503703 	0.000000 	
0.235350 	0.461615 	0.855259 	0.062407 	1.474103 	6.684330 	2.482279 	0.250422 	3.662747 	0.000000 	
0.073577 	0.017894 	0.261743 	0.455940 	2.026009 	6.749695 	2.036930 	0.042429 	1.797620 	0.000000 	
-0.367648 	-0.011185 	0.933299 	-0.156934 	1.957895 	5.875265 	0.638439 	0.237057 	4.242288 	0.000000 	
-0.014663 	-0.361360 	1.318526 	0.342353 	2.840125 	4.590049 	0.372143 	0.261590 	1.587189 	0.000000 	
0.078186 	0.337014 	1.477198 	0.679648 	1.936234 	4.452958 	2.516305 	-0.075343 	1.733880 	0.000000 	
0.099987 	0.456805 	1.043247 	0.370532 	1.477087 	4.526118 	1.182394 	-0.067417 	1.932164 	0.000000 	
0.037909 	-0.129683 	1.672022 	-0.004662 	1.376305 	4.773226 	3.298689 	0.158028 	1.481371 	0.000000 	
-0.098852 	-0.287854 	1.854067 	0.384488 	2.089239 	5.238011 	1.395864 	0.018263 	4.733683 	0.000000 	
0.595540 	-0.162419 	1.401287 	-0.028073 	1.520266 	5.309453 	1.559823 	-0.103414 	2.967414 	0.000000 	
-0.008055 	-0.132867 	1.505593 	-0.192245 	1.330239 	3.620167 	-0.026324 	-0.149841 	1.419718 	0.000000 	
0.119493 	0.391691 	1.519803 	-0.095762 	1.824621 	4.764120 	2.419705 	-0.262753 	2.783913 	0.000000 	
-0.001358 	0.117593 	1.251880 	-0.088214 	1.460698 	2.192855 	1.946509 	-0.130527 	1.464627 	0.000000 	
0.219557 	0.026076 	0.719943 	0.271579 	0.463151 	4.237442 	0.481541 	0.188202 	3.893052 	0.000000 	
-0.020674 	0.678655 	2.079984 	-0.003531 	0.480896 	3.185953 	0.293883 	0.182493 	1.462033 	0.000000 	
0.490357 	-0.306629 	0.675434 	-0.001142 	0.838872 	3.876486 	0.600155 	0.032070 	1.521137 	0.000000 	
0.539123 	-0.280175 	1.534271 	0.193924 	0.472239 	7.095913 	1.841461 	0.179857 	1.747119 	0.000000 	
-0.045482 	-0.288835 	0.483862 	-0.211048 	2.151823 	3.763011 	0.809760 	0.134226 	1.115300 	0.000000 	
0.341238 	-0.059265 	2.363194 	0.416312 	0.630136 	3.687718 	2.719462 	0.099325 	2.070373 	0.000000 	
-0.248842 	0.080891 	1.260603 	-0.139682 	-0.368209 	6.003642 	-0.216521 	0.025340 	1.988993 	0.000000 	
-0.069324 	-0.057034 	1.906796 	1.273825 	2.393322 	6.161759 	0.315190 	0.131272 	5.369860 	0.000000 	
0.546191 	0.224889 	1.969331 	0.191535 	1.188862 	5.439048 	0.670720 	0.281780 	4.380061 	0.053549 	
0.279596 	-0.184736 	2.067881 	-0.124995 	1.097463 	2.846783 	1.552813 	-0.095963 	3.656454 	0.000000 	
0.501997 	-0.295948 	0.785971 	0.136497 	0.816700 	3.946249 	1.720608 	0.253572 	1.170266 	0.000000 	
-0.024017 	-0.137034 	1.571954 	-0.134655 	1.220161 	4.198349 	2.239382 	-0.147993 	1.262350 	0.000000 	
0.212602 	0.072498 	1.589014 	0.188714 	0.316334 	4.481885 	1.520138 	0.267839 	0.957668 	0.042191 	
-0.090120 	-0.885845 	1.475327 	-0.042719 	0.606830 	3.090751 	-0.032698 	-0.112004 	1.417961 	0.000000 	
-0.007862 	-0.432315 	2.807110 	1.253011 	0.978478 	5.568793 	0.446600 	0.063397 	1.602897 	0.000000 	
0.521294 	0.118040 	1.389130 	0.171387 	1.016038 	5.324637 	0.031985 	0.185189 	3.264929 	0.040602 	
-0.046318 	0.305199 	1.630545 	0.643665 	1.003438 	3.882913 	0.444760 	-0.030825 	2.785971 	0.000000 	
0.050325 	0.068534 	0.459296 	0.069285 	1.466946 	3.209194 	0.163275 	0.064273 	1.145681 	0.000000 	
0.052823 	-0.180500 	1.529325 	0.730210 	1.196401 	0.246897 	0.460600 	0.119519 	1.037688 	0.000000 	
0.296630 	-0.145812 	1.125070 	0.544426 	0.817852 	2.553968 	0.003500 	0.259328 	2.356765 	0.000000 	
0.049297 	-0.283875 	1.788407 	-0.049550 	0.801285 	4.337653 	1.155662 	0.344965 	1.520038 	0.000000 	
0.049409 	0.526922 	2.157687 	0.264612 	1.074228 	4.725975 	0.407780 	0.168320 	1.354316 	0.000000 	
0.063087 	0.037286 	1.337407 	0.111302 	1.822439 	2.450720 	-0.450508 	0.035089 	1.085674 	0.000000 	
0.036086 	0.589867 	1.808318 	0.152981 	3.361153 	4.558362 	0.115077 	-0.026261 	1.430083 	0.000000 	
0.057504 	0.042127 	2.060851 	0.525710 	1.955427 	4.421873 	2.358850 	0.073378 	1.077053 	0.000000 	
0.164223 	0.494922 	2.034433 	0.168701 	0.920083 	4.264102 	-1.192273 	0.190711 	1.572875 	0.000000 	
0.212557 	-0.241439 	1.120167 	0.365812 	1.640951 	3.742889 	0.036290 	0.235789 	2.532413 	0.000000 	
0.527626 	-0.070576 	0.958766 	0.032018 	2.326750 	3.192463 	3.213156 	-0.004634 	1.726832 	0.000000 	
0.029809 	-0.362807 	2.264045 	0.634135 	1.498370 	1.886700 	2.543463 	0.115935 	1.161063 	0.000000 	
0.245461 	-0.044235 	1.572639 	0.286520 	0.933985 	5.564297 	0.501758 	0.090717 	1.711302 	0.000000 	
0.107864 	-0.514031 	2.595221 	-0.035294 	1.677283 	2.920656 	0.630219 	0.219474 	1.533723 	0.000000 	
-0.064812 	0.326510 	1.866365 	0.619805 	1.061851 	5.995161 	1.175963 	0.012387 	3.287107 	0.000000 	
0.154863 	-0.287042 	2.008248 	0.822910 	2.459227 	3.730883 	1.590957 	0.122465 	4.214019 	0.000000 	
0.436379 	-0.360150 	1.058116 	-0.014421 	1.721380 	6.830230 	0.605356 	0.055923 	2.074025 	0.000000 	
0.098881 	0.064872 	1.113462 	0.160161 	1.989936 	2.868983 	1.904470 	0.207649 	1.219658 	0.000000 	
0.496637 	0.306575 	1.790106 	-0.004023 	0.855045 	3.440308 	1.422224 	-0.063754 	1.732757 	0.000000 	
0.335196 	0.283781 	2.153431 	0.031161 	0.298783 	2.479835 	1.522605 	0.132838 	1.106476 	0.000000 	
1.588846 	0.186384 	1.804180 	0.010613 	0.609232 	3.574896 	0.790835 	0.220965 	1.048029 	0.000000 	
-0.168091 	0.250425 	1.446572 	-0.077122 	1.054042 	3.736729 	1.055866 	0.013172 	3.988696 	0.000000 	
0.041056 	-0.104519 	1.797837 	0.026403 	0.590835 	3.864170 	-0.791961 	0.097810 	1.421295 	0.000000 	
-0.018726 	-0.032284 	1.557561 	0.931725 	1.431926 	4.963270 	0.374049 	0.031812 	2.029881 	0.000000 	
0.079946 	0.373430 	2.769638 	0.990669 	2.577939 	5.492360 	-1.413698 	0.088637 	3.741044 	0.000000 	
-0.111925 	0.101290 	2.450874 	-0.147957 	2.078723 	6.446186 	0.241311 	0.068606 	1.127713 	0.000000 	
0.123478 	0.578549 	1.533914 	0.056787 	1.779526 	2.445568 	1.349039 	0.244264 	1.293930 	0.000000 	
-0.148324 	0.146962 	1.813230 	0.060127 	2.833572 	4.102826 	0.124583 	0.157911 	2.433194 	0.000000 	
0.116918 	-0.495309 	0.787853 	0.311521 	1.236577 	5.595072 	0.558805 	-0.071975 	1.098559 	0.000000 	
0.380062 	-0.155660 	0.844575 	0.554258 	0.599927 	5.608060 	1.801345 	0.207858 	5.339127 	0.000000 	
-0.003485 	0.323164 	0.704211 	0.187201 	0.332893 	5.561015 	-0.353502 	0.137508 	1.507699 	0.000000 	
-0.084592 	0.561500 	1.609840 	0.153809 	1.653756 	5.160283 	0.457557 	-0.121843 	3.868121 	0.000000 	
-0.138278 	0.822112 	2.452908 	0.000725 	0.762543 	3.138513 	1.258166 	0.191492 	1.652959 	0.000000 	
-0.127999 	0.486952 	1.239272 	0.239806 	0.396303 	1.967016 	-1.491508 	0.014606 	5.122477 	0.000000 	
0.144245 	0.302917 	1.274966 	0.535856 	0.866640 	4.321107 	0.113429 	0.223598 	2.376055 	0.025493 	
0.102058 	0.188061 	2.800139 	0.443898 	2.417856 	4.270769 	1.086717 	0.131119 	1.835006 	0.000000 	
0.057280 	0.360526 	1.223540 	0.390488 	1.562767 	5.345269 	-0.077862 	0.150610 	1.037526 	0.000000 	
0.164549 	0.706837 	1.949603 	-0.035557 	1.381599 	5.477163 	1.975205 	0.249076 	3.869043 	0.000000 	
0.220345 	0.320609 	1.684439 	-0.037101 	1.828600 	4.647531 	-0.614756 	0.176968 	2.819410 	0.000000 	
-0.234371 	-0.017426 	1.443189 	-0.289231 	2.106994 	6.131530 	2.404875 	0.195388 	5.467663 	0.000000 	
0.054176 	0.504863 	0.985669 	0.520628 	1.171395 	3.129481 	0.892137 	-0.063226 	0.900812 	0.000000 	
0.029779 	0.143573 	1.774713 	-0.100892 	0.318871 	3.998274 	0.863428 	-0.013933 	1.960962 	0.000000 	
0.230580 	0.052227 	0.825853 	0.270887 	2.022091 	5.384339 	1.855086 	0.142588 	4.904602 	0.000000 	
0.016117 	0.102959 	1.089872 	0.474285 	2.683929 	2.201522 	1.931639 	0.217681 	1.231005 	0.000000 	
-0.077478 	0.844380 	2.316982 	-0.085613 	1.529094 	3.094564 	0.964616 	0.261133 	3.264251 	0.000000 	
-0.027344 	0.383561 	2.438520 	0.091052 	1.013853 	5.384529 	1.050532 	0.212673 	1.579081 	0.000000 	
-0.033186 	0.383820 	1.433768 	0.078392 	0.136904 	3.408795 	0.205374 	-0.023446 	1.764983 	0.000000 	
0.338914 	0.185569 	2.030594 	-0.015609 	0.588680 	5.234485 	2.623325 	0.050772 	1.958084 	0.000000 	
